team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
NEW YORK KNICKS,240,42,101,8,26,12,17,16,34,24,4,7,12,19,104,LOSS
CLEVELAND CAVALIERS,240,46,87,15,38,12,15,8,36,29,5,10,12,16,119,WIN
CHARLOTTE HORNETS,265,38,92,7,30,25,26,5,45,19,5,7,7,15,108,LOSS
DETROIT PISTONS,265,44,107,15,37,11,12,10,47,29,5,2,8,17,114,WIN
LOS ANGELES CLIPPERS,240,38,93,11,28,26,37,10,28,23,11,0,14,16,113,LOSS
GOLDEN STATE WARRIORS,240,43,81,13,25,24,26,10,43,31,11,11,21,27,123,WIN
HOUSTON ROCKETS,240,45,91,20,51,19,24,12,36,28,12,5,16,25,129,WIN
NEW ORLEANS PELICANS,240,36,86,6,31,21,26,11,33,24,10,8,20,21,99,LOSS
PORTLAND TRAIL BLAZERS,240,41,81,9,18,21,27,9,36,20,8,7,19,25,112,WIN
ORLANDO MAGIC,240,34,86,7,22,28,39,13,27,18,8,4,14,21,103,LOSS
DENVER NUGGETS,240,39,88,12,35,10,14,10,33,23,10,2,16,18,100,LOSS
SACRAMENTO KINGS,240,46,88,7,14,17,19,9,37,26,8,4,14,16,116,WIN
