team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
PHILADELPHIA 76ERS,240,50,87,16,33,12,15,10,34,35,6,4,14,20,128,WIN
CHARLOTTE HORNETS,240,40,80,11,29,23,31,8,25,26,7,5,10,12,114,LOSS
DENVER NUGGETS,240,38,92,11,36,20,26,11,38,23,5,8,14,16,107,LOSS
DALLAS MAVERICKS,240,43,90,15,27,17,23,9,42,24,8,3,15,20,118,WIN
BROOKLYN NETS,240,36,85,9,34,20,25,10,28,24,7,1,12,18,101,LOSS
GOLDEN STATE WARRIORS,240,47,83,11,23,9,11,5,36,30,8,7,17,18,114,WIN
NEW ORLEANS PELICANS,240,46,103,13,30,16,18,9,42,39,11,12,8,20,121,WIN
LOS ANGELES CLIPPERS,240,46,99,7,27,17,26,10,47,25,5,2,13,18,116,LOSS
HOUSTON ROCKETS,240,38,72,17,33,29,34,7,30,25,11,7,20,20,122,WIN
OKLAHOMA CITY THUNDER,240,46,93,12,34,8,11,12,22,18,12,4,19,28,112,LOSS
NEW YORK KNICKS,240,35,83,7,19,10,15,9,30,21,7,7,14,19,87,LOSS
PORTLAND TRAIL BLAZERS,240,35,81,20,33,21,24,15,36,22,4,4,19,15,111,WIN
ATLANTA HAWKS,240,34,80,6,21,16,21,12,32,22,8,6,21,25,90,LOSS
TORONTO RAPTORS,240,34,88,10,36,28,33,17,28,25,12,8,12,21,106,WIN
MIAMI HEAT,265,42,94,9,33,20,27,13,28,26,11,3,14,24,113,LOSS
WASHINGTON WIZARDS,265,40,80,14,24,23,27,8,33,25,7,3,18,22,117,WIN
