team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
ORLANDO MAGIC,240,51,87,15,34,14,20,5,23,36,8,5,9,17,131,WIN
ATLANTA HAWKS,240,45,89,11,28,19,21,13,32,29,6,4,15,16,120,LOSS
MINNESOTA TIMBERWOLVES,240,38,86,6,21,17,22,14,34,24,3,8,14,14,99,WIN
CHICAGO BULLS,240,38,87,4,15,14,19,13,29,20,7,6,9,16,94,LOSS
MEMPHIS GRIZZLIES,240,35,86,4,22,12,15,11,32,19,10,6,15,23,86,LOSS
CLEVELAND CAVALIERS,240,37,81,12,31,17,23,10,36,21,8,4,17,16,103,WIN
GOLDEN STATE WARRIORS,240,42,95,14,34,15,19,9,36,30,6,5,12,12,113,WIN
NEW ORLEANS PELICANS,240,39,82,14,35,17,21,6,39,26,12,11,17,18,109,LOSS
NEW YORK KNICKS,265,38,97,7,20,28,38,11,32,23,10,4,13,27,111,LOSS
PHOENIX SUNS,265,38,93,9,30,28,33,16,45,13,9,7,17,28,113,WIN
OKLAHOMA CITY THUNDER,240,33,87,8,27,21,28,16,27,18,10,2,21,21,95,LOSS
PORTLAND TRAIL BLAZERS,240,43,80,8,23,20,27,8,29,23,11,9,14,26,114,WIN
