team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
TORONTO RAPTORS,240,36,89,8,26,11,21,20,23,21,8,6,18,23,91,LOSS
CHARLOTTE BOBCATS,240,39,75,1,6,18,29,11,32,24,11,13,15,21,97,WIN
ORLANDO MAGIC,240,34,78,10,27,16,20,7,27,20,7,6,13,23,94,LOSS
DENVER NUGGETS,240,43,80,11,26,14,19,7,33,24,5,2,14,15,111,WIN
ATLANTA HAWKS,240,30,68,6,14,14,20,3,28,17,6,1,14,18,80,LOSS
DETROIT PISTONS,240,37,78,10,22,19,21,10,33,26,9,6,12,15,103,WIN
MINNESOTA TIMBERWOLVES,240,39,85,5,18,16,24,16,31,26,7,1,20,25,99,LOSS
GOLDEN STATE WARRIORS,240,39,77,11,22,19,31,12,31,21,9,3,17,20,108,WIN
SACRAMENTO KINGS,240,42,80,4,11,17,22,10,31,21,5,6,18,18,105,LOSS
HOUSTON ROCKETS,240,46,92,10,23,16,21,14,28,31,11,4,11,20,118,WIN
PHILADELPHIA 76ERS,240,30,74,6,16,16,19,5,31,20,3,4,12,20,82,WIN
NEW JERSEY NETS,240,28,82,4,13,17,24,19,32,13,6,5,11,18,77,LOSS
LOS ANGELES LAKERS,240,34,75,6,21,29,40,12,33,23,7,3,10,19,103,WIN
WASHINGTON WIZARDS,240,37,91,3,19,12,16,19,27,19,9,4,10,28,89,LOSS
