team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
DALLAS MAVERICKS,240,50,94,20,41,11,13,11,40,34,5,6,13,21,131,WIN
CLEVELAND CAVALIERS,240,39,96,18,48,15,22,12,29,24,9,4,9,14,111,LOSS
CHICAGO BULLS,240,36,84,9,29,14,25,6,36,27,8,2,18,21,95,LOSS
INDIANA PACERS,240,40,85,8,26,20,27,10,39,28,6,10,16,24,108,WIN
UTAH JAZZ,240,31,78,10,31,22,31,6,31,16,4,6,14,30,94,LOSS
LOS ANGELES CLIPPERS,240,36,92,7,32,26,34,18,36,15,7,6,9,25,105,WIN
HOUSTON ROCKETS,240,31,79,14,48,24,31,4,34,19,6,5,22,24,100,LOSS
MIAMI HEAT,240,47,89,18,41,17,22,5,41,38,14,7,15,21,129,WIN
SACRAMENTO KINGS,240,41,85,15,39,16,25,10,40,25,7,5,14,29,113,WIN
NEW YORK KNICKS,240,32,80,8,31,20,31,9,29,18,6,5,13,23,92,LOSS
LOS ANGELES LAKERS,240,42,87,6,24,13,19,7,39,21,8,10,18,22,103,WIN
SAN ANTONIO SPURS,240,33,83,6,25,24,29,8,39,23,11,4,17,18,96,LOSS
