team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
LOS ANGELES LAKERS,240,35,80,3,19,16,20,12,30,24,5,4,12,24,89,LOSS
CHARLOTTE BOBCATS,240,42,82,8,21,17,21,11,26,28,6,1,8,15,109,WIN
ATLANTA HAWKS,240,35,62,7,16,17,19,9,30,26,7,2,16,16,94,WIN
DETROIT PISTONS,240,27,70,10,19,15,19,10,16,20,9,2,11,14,79,LOSS
DENVER NUGGETS,240,32,78,5,20,33,44,13,26,15,5,7,12,18,102,LOSS
HOUSTON ROCKETS,240,44,89,14,32,19,22,10,36,31,9,7,10,27,121,WIN
LOS ANGELES CLIPPERS,240,26,70,4,17,22,27,9,25,15,6,1,17,24,78,LOSS
MILWAUKEE BUCKS,240,35,68,11,26,21,30,7,26,25,7,3,11,21,102,WIN
PORTLAND TRAIL BLAZERS,240,37,84,8,18,13,16,14,27,23,11,1,12,23,95,WIN
MINNESOTA TIMBERWOLVES,240,30,77,8,18,13,17,13,22,15,6,4,17,20,81,LOSS
SAN ANTONIO SPURS,240,36,80,7,16,23,31,12,38,21,0,4,13,20,102,WIN
NEW JERSEY NETS,240,31,89,6,18,17,21,13,26,15,8,5,6,29,85,LOSS
