team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
DETROIT PISTONS,240,35,87,6,22,9,12,15,28,17,13,5,15,21,85,LOSS
ATLANTA HAWKS,240,36,71,4,15,17,24,5,33,23,11,8,21,12,93,WIN
BROOKLYN NETS,240,32,67,9,19,18,25,6,30,21,6,5,17,27,91,LOSS
CHARLOTTE BOBCATS,240,36,81,5,13,18,30,17,24,17,7,4,15,20,95,WIN
WASHINGTON WIZARDS,240,38,84,8,19,14,14,15,29,31,6,5,14,17,98,WIN
CLEVELAND CAVALIERS,240,32,77,9,23,18,21,13,25,19,5,0,15,20,91,LOSS
HOUSTON ROCKETS,240,42,76,12,31,24,33,8,22,29,9,2,11,23,120,LOSS
DALLAS MAVERICKS,240,42,72,11,22,28,33,7,29,26,9,5,15,26,123,WIN
MEMPHIS GRIZZLIES,265,34,88,3,12,17,19,16,32,17,8,6,6,17,88,WIN
GOLDEN STATE WARRIORS,265,36,82,5,18,4,8,7,36,24,3,3,14,20,81,LOSS
PORTLAND TRAIL BLAZERS,240,35,86,11,31,10,15,16,29,26,10,5,16,14,91,WIN
MILWAUKEE BUCKS,240,35,80,5,14,7,12,12,30,18,6,5,19,19,82,LOSS
LOS ANGELES CLIPPERS,240,40,81,12,24,10,16,6,37,24,8,5,19,25,102,WIN
MINNESOTA TIMBERWOLVES,240,34,90,5,22,25,31,10,35,24,10,2,14,17,98,LOSS
UTAH JAZZ,240,37,83,8,24,16,20,9,28,27,7,7,14,25,98,LOSS
NEW ORLEANS PELICANS,240,40,79,5,15,20,33,14,30,24,9,13,12,20,105,WIN
INDIANA PACERS,265,33,87,9,30,28,36,10,39,16,7,8,14,19,103,WIN
NEW YORK KNICKS,265,37,100,8,30,14,17,16,36,15,9,5,15,32,96,LOSS
MIAMI HEAT,240,38,74,15,24,29,32,12,28,27,12,6,21,15,120,WIN
ORLANDO MAGIC,240,29,71,15,29,19,21,7,18,19,13,5,24,23,92,LOSS
TORONTO RAPTORS,240,36,86,14,29,22,28,9,32,24,7,9,10,23,108,WIN
PHILADELPHIA 76ERS,240,34,76,7,20,23,31,9,41,20,5,4,20,23,98,LOSS
SACRAMENTO KINGS,240,37,80,7,17,32,38,9,33,19,11,2,10,23,113,WIN
PHOENIX SUNS,240,38,85,15,33,15,22,13,24,12,6,6,17,26,106,LOSS
BOSTON CELTICS,240,39,86,4,15,11,12,10,34,18,4,3,17,20,93,LOSS
SAN ANTONIO SPURS,240,39,81,8,21,18,24,7,34,27,12,6,11,14,104,WIN
