team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MILWAUKEE BUCKS,240,35,87,7,31,16,21,15,46,20,7,6,16,11,93,WIN
CHARLOTTE HORNETS,240,34,96,8,35,9,10,12,35,22,7,8,10,18,85,LOSS
TORONTO RAPTORS,240,41,89,10,38,26,29,8,28,24,9,4,11,24,118,LOSS
DENVER NUGGETS,240,47,83,18,36,21,30,7,34,38,6,1,16,22,133,WIN
WASHINGTON WIZARDS,240,40,82,20,30,24,27,5,29,24,10,5,13,20,124,WIN
GOLDEN STATE WARRIORS,240,42,89,9,28,17,24,18,34,25,7,7,21,24,110,LOSS
PHILADELPHIA 76ERS,240,48,95,21,43,13,20,10,27,27,7,4,9,28,130,LOSS
LOS ANGELES CLIPPERS,240,45,76,13,24,33,41,6,31,25,6,6,10,17,136,WIN
DALLAS MAVERICKS,240,44,94,11,40,12,19,6,50,28,10,7,14,16,111,WIN
MINNESOTA TIMBERWOLVES,240,36,99,13,42,6,15,14,43,19,9,3,13,17,91,LOSS
LOS ANGELES LAKERS,240,50,97,13,35,9,10,6,30,23,9,10,13,26,122,WIN
NEW ORLEANS PELICANS,240,40,95,7,32,27,33,15,37,24,7,3,16,11,114,LOSS
DETROIT PISTONS,240,33,80,18,42,16,24,7,35,23,6,4,14,25,100,LOSS
SACRAMENTO KINGS,240,37,91,9,35,23,26,17,34,18,8,7,10,20,106,WIN
