team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
CLEVELAND CAVALIERS,240,38,87,13,30,14,20,15,29,20,4,4,20,18,103,LOSS
BOSTON CELTICS,240,45,86,12,25,21,23,9,34,25,12,5,14,20,123,WIN
ORLANDO MAGIC,240,38,89,11,34,23,28,11,31,22,7,11,13,19,110,LOSS
BROOKLYN NETS,240,43,90,10,32,18,23,12,33,20,7,2,16,22,114,WIN
ATLANTA HAWKS,240,45,90,15,40,16,21,16,35,31,11,2,17,20,121,WIN
CHICAGO BULLS,240,35,79,8,26,23,27,7,30,20,7,6,15,21,101,LOSS
TORONTO RAPTORS,240,38,92,12,39,18,23,10,35,28,2,5,9,22,106,LOSS
INDIANA PACERS,240,40,92,9,26,21,25,12,36,27,6,7,6,23,110,WIN
CHARLOTTE HORNETS,240,41,77,12,30,24,31,5,32,23,8,2,9,19,118,WIN
MEMPHIS GRIZZLIES,240,38,81,9,31,22,24,6,32,25,8,3,10,25,107,LOSS
LOS ANGELES CLIPPERS,240,45,85,7,22,14,21,7,34,23,5,3,7,20,111,WIN
MIAMI HEAT,240,39,83,8,28,13,22,12,28,23,3,3,14,19,99,LOSS
DETROIT PISTONS,240,36,89,13,39,13,19,9,40,24,5,3,9,15,98,WIN
NEW ORLEANS PELICANS,240,42,91,6,22,4,9,8,41,20,3,9,12,18,94,LOSS
HOUSTON ROCKETS,240,37,90,11,44,29,38,15,29,10,15,10,12,25,114,WIN
NEW YORK KNICKS,240,37,81,11,30,25,30,10,38,15,5,7,18,23,110,LOSS
SAN ANTONIO SPURS,240,47,82,13,27,13,15,5,31,24,8,6,15,15,120,LOSS
PHILADELPHIA 76ERS,240,47,93,17,36,11,14,13,29,35,9,5,11,14,122,WIN
DENVER NUGGETS,240,42,88,8,27,16,20,12,38,20,7,9,14,25,108,LOSS
UTAH JAZZ,240,38,88,19,46,19,27,12,28,28,7,7,13,20,114,WIN
