team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
SACRAMENTO KINGS,240,30,76,8,31,11,17,6,36,16,7,4,15,21,79,LOSS
DALLAS MAVERICKS,240,34,77,13,33,18,22,6,38,20,10,6,11,13,99,WIN
UTAH JAZZ,240,30,66,8,27,14,25,5,37,18,4,11,15,20,82,WIN
MEMPHIS GRIZZLIES,240,28,93,2,23,15,18,19,29,12,8,1,8,28,73,LOSS
BOSTON CELTICS,240,41,90,9,28,14,19,11,26,21,13,2,11,16,105,WIN
MIAMI HEAT,240,36,69,9,24,14,25,6,35,23,7,5,23,20,95,LOSS
TORONTO RAPTORS,240,43,87,7,27,16,21,10,37,20,10,7,10,16,109,WIN
ORLANDO MAGIC,240,34,83,3,21,8,9,10,32,13,5,3,19,17,79,LOSS
BROOKLYN NETS,240,36,81,12,34,23,31,7,36,26,8,5,16,20,107,LOSS
PHILADELPHIA 76ERS,240,38,88,12,28,20,23,13,34,23,5,5,17,18,108,WIN
NEW ORLEANS PELICANS,240,41,89,10,26,8,14,8,29,29,8,6,10,17,100,LOSS
SAN ANTONIO SPURS,240,42,86,11,22,18,22,12,37,31,6,6,13,15,113,WIN
LOS ANGELES CLIPPERS,240,43,87,7,24,17,24,12,28,28,7,1,15,23,110,LOSS
WASHINGTON WIZARDS,240,43,81,10,19,21,30,9,24,24,10,4,15,24,117,WIN
