team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
PORTLAND TRAIL BLAZERS,240,47,94,8,28,15,21,13,29,14,9,4,17,26,117,LOSS
ATLANTA HAWKS,240,46,84,18,42,19,22,5,31,34,7,5,18,18,129,WIN
HOUSTON ROCKETS,265,41,98,15,55,14,18,12,41,17,10,8,16,20,111,WIN
BOSTON CELTICS,265,39,100,13,42,19,25,14,40,22,11,6,14,18,110,LOSS
INDIANA PACERS,240,47,87,8,23,11,14,8,30,30,10,6,13,20,113,WIN
CLEVELAND CAVALIERS,240,41,85,5,22,17,20,6,30,30,9,3,13,13,104,LOSS
LOS ANGELES LAKERS,240,36,87,9,35,7,12,13,32,26,5,3,14,13,88,LOSS
MEMPHIS GRIZZLIES,240,43,95,10,31,9,11,15,36,27,10,4,7,14,105,WIN
BROOKLYN NETS,240,40,86,16,44,17,23,8,36,30,3,3,10,23,113,LOSS
MIAMI HEAT,240,41,91,14,38,20,24,10,35,27,4,4,6,21,116,WIN
CHICAGO BULLS,240,41,89,17,35,16,23,13,20,26,12,3,8,22,115,LOSS
NEW YORK KNICKS,240,47,85,8,20,23,33,17,33,29,6,4,16,19,125,WIN
GOLDEN STATE WARRIORS,240,41,87,9,30,24,32,13,36,30,9,6,10,21,115,WIN
PHOENIX SUNS,240,34,83,12,29,19,23,8,32,24,3,5,19,25,99,LOSS
ORLANDO MAGIC,240,41,84,15,37,16,23,10,31,28,9,5,18,16,113,LOSS
SAN ANTONIO SPURS,240,44,84,14,31,12,16,4,27,28,11,5,17,20,114,WIN
