team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
OKLAHOMA CITY THUNDER,240,38,90,11,30,7,14,18,26,16,15,7,16,23,94,LOSS
DENVER NUGGETS,240,38,82,9,27,17,22,14,31,27,7,7,18,15,102,WIN
CLEVELAND CAVALIERS,240,45,81,12,27,11,14,4,22,24,9,1,18,30,113,LOSS
HOUSTON ROCKETS,240,36,77,16,46,29,36,17,28,21,11,5,22,27,117,WIN
PHILADELPHIA 76ERS,240,37,87,15,37,19,27,13,43,23,6,5,17,28,108,LOSS
SACRAMENTO KINGS,240,40,93,12,27,17,28,8,37,29,6,5,9,19,109,WIN
NEW ORLEANS PELICANS,240,44,82,13,31,17,25,4,34,31,7,4,13,20,118,LOSS
TORONTO RAPTORS,240,45,98,16,42,16,23,10,38,27,8,4,12,24,122,WIN
LOS ANGELES LAKERS,240,31,86,3,23,30,41,17,29,17,9,4,19,19,95,LOSS
WASHINGTON WIZARDS,240,43,83,7,21,18,20,7,38,20,7,4,19,31,111,WIN
