team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MIAMI HEAT,240,37,81,3,14,12,17,6,40,21,7,3,11,15,89,WIN
CHICAGO BULLS,240,35,88,5,18,9,12,12,37,18,5,3,13,18,84,LOSS
MINNESOTA TIMBERWOLVES,240,41,84,4,16,21,23,8,30,28,10,2,10,24,107,LOSS
CLEVELAND CAVALIERS,240,45,89,11,31,13,20,12,31,30,7,3,15,18,114,WIN
ATLANTA HAWKS,240,43,86,9,27,24,26,10,32,28,11,3,14,24,119,WIN
DENVER NUGGETS,240,33,84,6,20,33,37,12,31,18,10,3,15,18,105,LOSS
SAN ANTONIO SPURS,240,31,74,5,14,23,31,9,29,21,11,4,25,21,90,LOSS
GOLDEN STATE WARRIORS,240,44,85,11,26,21,25,10,35,31,15,3,21,25,120,WIN
ORLANDO MAGIC,265,40,86,10,28,12,14,8,38,24,2,6,19,22,102,LOSS
MEMPHIS GRIZZLIES,265,43,100,6,18,16,25,18,36,25,12,5,10,16,108,WIN
HOUSTON ROCKETS,240,38,80,19,40,17,21,7,31,22,7,5,13,20,112,WIN
NEW ORLEANS PELICANS,240,42,91,13,29,14,25,16,34,23,8,4,12,16,111,LOSS
CHARLOTTE HORNETS,290,44,110,20,44,21,26,16,30,27,11,2,9,31,129,WIN
SACRAMENTO KINGS,290,48,91,7,23,25,32,9,47,36,4,8,22,31,128,LOSS
DETROIT PISTONS,240,34,75,11,22,16,33,7,35,19,7,1,10,18,95,WIN
UTAH JAZZ,240,34,85,9,29,15,18,12,37,18,5,4,13,26,92,LOSS
BOSTON CELTICS,240,44,90,9,22,19,23,7,36,31,12,1,10,23,116,WIN
WASHINGTON WIZARDS,240,32,75,7,24,20,30,5,34,24,5,3,20,19,91,LOSS
