team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
BOSTON CELTICS,240,31,74,3,12,26,30,7,28,18,6,5,16,20,91,LOSS
ATLANTA HAWKS,240,37,78,6,15,20,27,7,32,15,10,4,14,23,100,WIN
MIAMI HEAT,240,35,73,10,15,12,17,17,35,23,5,4,16,18,92,WIN
DETROIT PISTONS,240,26,66,1,4,12,19,7,18,13,7,3,12,17,65,LOSS
CHARLOTTE BOBCATS,240,41,81,10,18,29,39,12,36,25,6,3,16,20,121,WIN
GOLDEN STATE WARRIORS,240,45,85,3,19,17,29,8,24,27,8,3,9,24,110,LOSS
PORTLAND TRAIL BLAZERS,240,37,81,8,21,18,21,9,29,25,5,5,12,29,100,LOSS
HOUSTON ROCKETS,240,35,75,5,18,29,43,11,31,15,6,2,11,20,104,WIN
CLEVELAND CAVALIERS,240,32,69,7,22,23,44,9,52,19,6,11,20,12,94,WIN
INDIANA PACERS,240,31,92,6,25,5,5,7,31,14,9,6,12,28,73,LOSS
LOS ANGELES CLIPPERS,240,39,94,5,23,14,27,15,26,17,10,3,11,22,97,LOSS
MINNESOTA TIMBERWOLVES,240,43,82,8,18,17,22,7,40,23,6,5,14,23,111,WIN
WASHINGTON WIZARDS,240,32,76,3,17,14,17,15,25,12,5,8,19,24,81,WIN
NEW JERSEY NETS,240,30,66,2,5,17,25,7,25,17,8,4,16,22,79,LOSS
CHICAGO BULLS,265,41,91,5,13,21,27,9,43,23,10,6,13,18,108,WIN
NEW ORLEANS HORNETS,265,39,99,12,22,16,19,13,37,22,8,5,12,21,106,LOSS
DENVER NUGGETS,240,27,67,10,21,20,22,4,27,17,7,4,22,22,84,LOSS
OKLAHOMA CITY THUNDER,240,42,81,5,9,12,18,10,29,24,8,4,11,21,101,WIN
LOS ANGELES LAKERS,240,37,81,3,15,22,27,9,27,18,13,8,10,17,99,WIN
PHILADELPHIA 76ERS,240,36,80,4,11,15,20,13,31,19,8,11,18,18,91,LOSS
MEMPHIS GRIZZLIES,240,37,73,4,9,19,23,5,27,20,8,6,14,20,97,LOSS
SAN ANTONIO SPURS,240,42,87,8,19,12,18,13,25,26,7,5,14,17,104,WIN
SACRAMENTO KINGS,240,33,76,5,20,23,26,9,28,18,9,3,16,28,94,LOSS
UTAH JAZZ,240,35,72,4,12,27,40,10,31,20,9,9,14,19,101,WIN
