team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
DENVER NUGGETS,240,32,78,2,10,34,41,10,26,17,5,4,10,24,100,LOSS
ATLANTA HAWKS,240,45,87,8,19,27,30,8,36,30,4,9,8,33,125,WIN
CHARLOTTE BOBCATS,240,34,86,12,29,10,14,16,22,23,10,3,17,23,90,LOSS
CHICAGO BULLS,240,38,76,4,9,13,22,15,29,23,8,5,21,15,93,WIN
TORONTO RAPTORS,240,36,82,8,22,21,27,12,27,16,5,4,14,20,101,LOSS
DALLAS MAVERICKS,240,53,85,10,20,13,21,6,36,32,11,3,9,19,129,WIN
MEMPHIS GRIZZLIES,240,41,89,2,10,26,32,15,30,26,9,5,17,23,110,LOSS
LOS ANGELES CLIPPERS,240,42,84,6,21,23,33,9,27,28,11,5,12,22,113,WIN
NEW YORK KNICKS,240,33,80,8,15,13,17,6,28,21,11,3,17,22,87,LOSS
MILWAUKEE BUCKS,240,41,88,8,24,12,16,15,39,20,7,3,19,18,102,WIN
BOSTON CELTICS,240,31,69,1,10,23,29,3,34,21,20,3,12,16,86,WIN
NEW JERSEY NETS,240,31,72,5,11,9,14,9,31,16,6,4,23,24,76,LOSS
SACRAMENTO KINGS,240,33,67,11,19,27,32,5,33,19,7,3,10,24,104,WIN
UTAH JAZZ,240,37,76,5,15,20,26,8,30,23,3,4,12,25,99,LOSS
