team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
DETROIT PISTONS,240,47,78,12,32,10,19,3,31,30,8,4,11,19,116,WIN
BOSTON CELTICS,240,41,83,9,28,12,20,13,31,21,7,2,15,17,103,LOSS
WASHINGTON WIZARDS,240,37,79,11,27,21,26,7,31,25,8,6,16,17,106,LOSS
CHICAGO BULLS,240,43,85,14,38,15,22,8,33,26,11,5,15,19,115,WIN
CHARLOTTE HORNETS,240,33,81,12,35,8,14,9,33,28,4,6,14,24,86,LOSS
DENVER NUGGETS,240,38,79,9,28,15,25,3,37,28,8,7,11,18,100,WIN
PORTLAND TRAIL BLAZERS,240,41,95,11,36,24,29,12,46,22,6,4,7,19,117,WIN
HOUSTON ROCKETS,240,38,96,16,49,15,23,12,38,24,4,4,12,22,107,LOSS
ORLANDO MAGIC,240,43,94,10,26,23,29,13,35,22,10,2,13,15,119,WIN
LOS ANGELES LAKERS,240,48,97,15,38,7,11,13,35,34,7,6,16,20,118,LOSS
SAN ANTONIO SPURS,240,39,89,10,33,12,15,6,35,22,8,4,8,17,100,LOSS
MIAMI HEAT,240,41,88,17,40,7,13,8,41,26,4,5,9,14,106,WIN
INDIANA PACERS,240,44,85,7,23,9,12,7,38,27,7,3,15,15,104,WIN
MINNESOTA TIMBERWOLVES,240,38,88,11,28,12,16,10,35,26,6,7,15,14,99,LOSS
TORONTO RAPTORS,240,52,85,15,27,11,15,5,31,33,13,1,18,23,130,WIN
OKLAHOMA CITY THUNDER,240,43,85,16,42,19,20,4,27,32,14,3,18,17,121,LOSS
BROOKLYN NETS,240,38,87,12,25,18,30,11,33,20,9,1,13,22,106,LOSS
PHILADELPHIA 76ERS,240,45,88,11,30,16,25,13,36,25,7,11,12,23,117,WIN
DALLAS MAVERICKS,240,47,92,13,40,20,24,13,34,24,4,2,11,18,127,WIN
SACRAMENTO KINGS,240,50,96,12,33,11,20,11,31,28,5,0,8,22,123,LOSS
