team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
OKLAHOMA CITY THUNDER,240,42,76,14,30,26,35,7,30,25,8,7,11,17,124,WIN
CHICAGO BULLS,240,52,97,12,31,6,9,13,26,22,6,4,11,25,122,LOSS
DETROIT PISTONS,240,33,81,15,41,17,21,12,21,24,8,2,16,26,98,LOSS
DENVER NUGGETS,240,44,76,9,19,18,22,9,32,33,12,3,18,20,115,WIN
SACRAMENTO KINGS,240,40,76,13,30,19,34,2,38,25,7,4,10,23,112,WIN
GOLDEN STATE WARRIORS,240,35,79,4,28,20,24,5,29,21,7,2,16,25,94,LOSS
CHARLOTTE HORNETS,240,31,93,10,33,8,18,13,26,22,10,1,11,13,80,LOSS
INDIANA PACERS,240,49,86,10,23,11,13,7,49,35,8,11,14,17,119,WIN
NEW ORLEANS PELICANS,240,39,86,8,27,23,30,6,39,31,10,2,20,24,109,LOSS
LOS ANGELES LAKERS,240,45,102,13,44,15,21,14,37,27,10,12,16,20,118,WIN
BOSTON CELTICS,240,43,90,19,39,13,14,8,37,19,6,3,14,19,118,WIN
PORTLAND TRAIL BLAZERS,240,38,85,13,31,17,23,8,33,24,8,4,17,15,106,LOSS
MILWAUKEE BUCKS,240,32,84,14,42,30,36,8,45,23,10,10,13,19,108,WIN
TORONTO RAPTORS,240,32,91,18,52,15,21,9,34,21,4,5,16,26,97,LOSS
