team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
DALLAS MAVERICKS,240,34,88,11,44,14,19,11,38,16,9,2,14,13,93,LOSS
BOSTON CELTICS,240,42,96,21,45,9,11,14,39,35,12,4,12,16,114,WIN
INDIANA PACERS,265,49,93,9,28,12,17,9,31,25,7,3,13,17,119,WIN
CHICAGO BULLS,265,47,91,12,28,10,13,8,32,30,10,2,17,23,116,LOSS
UTAH JAZZ,240,42,82,14,35,19,22,8,39,28,6,9,11,19,117,WIN
CLEVELAND CAVALIERS,240,32,82,11,21,16,17,7,32,14,6,1,13,21,91,LOSS
NEW YORK KNICKS,240,37,99,11,37,34,41,13,43,20,12,4,6,20,119,WIN
LOS ANGELES LAKERS,240,43,98,11,37,15,20,12,43,23,4,7,16,27,112,LOSS
BROOKLYN NETS,240,36,79,13,34,24,26,8,37,25,6,2,20,19,109,WIN
MEMPHIS GRIZZLIES,240,42,93,5,24,11,15,8,32,23,9,5,13,24,100,LOSS
WASHINGTON WIZARDS,240,42,98,10,36,15,19,10,31,24,8,2,10,18,109,LOSS
MIAMI HEAT,240,44,91,9,29,18,25,11,37,28,7,6,16,18,115,WIN
ATLANTA HAWKS,240,37,85,14,41,24,35,5,26,26,11,3,21,23,112,LOSS
MILWAUKEE BUCKS,240,55,100,14,40,20,28,12,42,36,11,8,14,26,144,WIN
ORLANDO MAGIC,240,42,88,9,27,10,19,5,30,28,7,7,11,20,103,LOSS
MINNESOTA TIMBERWOLVES,240,47,91,9,26,17,23,10,44,29,6,2,11,20,120,WIN
LOS ANGELES CLIPPERS,240,43,84,10,24,25,32,16,27,31,12,7,20,27,121,WIN
PHOENIX SUNS,240,41,77,9,19,20,27,7,18,24,13,9,17,26,111,LOSS
OKLAHOMA CITY THUNDER,240,40,94,8,25,23,26,11,38,18,9,6,10,21,111,WIN
PORTLAND TRAIL BLAZERS,240,41,95,9,31,18,21,11,39,30,6,5,12,17,109,LOSS
