team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
PORTLAND TRAIL BLAZERS,240,32,69,2,13,14,20,10,31,11,3,3,15,16,80,LOSS
ATLANTA HAWKS,240,42,82,5,15,9,14,10,25,19,9,2,5,15,98,WIN
NEW YORK KNICKS,240,35,94,11,33,12,18,17,29,22,7,4,10,16,93,LOSS
CLEVELAND CAVALIERS,240,40,84,6,20,12,18,13,34,20,10,9,14,17,98,WIN
MEMPHIS GRIZZLIES,240,33,70,6,12,17,21,11,27,21,7,7,17,14,89,WIN
DETROIT PISTONS,240,38,81,2,4,6,11,16,25,29,12,4,15,23,84,LOSS
PHOENIX SUNS,240,59,95,8,19,28,37,14,30,40,11,5,12,24,154,WIN
GOLDEN STATE WARRIORS,240,44,91,7,25,35,40,13,22,26,7,6,14,21,130,LOSS
NEW JERSEY NETS,240,38,75,10,23,19,25,5,32,16,8,5,13,21,105,LOSS
LOS ANGELES CLIPPERS,240,40,80,9,19,18,24,9,29,22,8,2,12,17,107,WIN
DALLAS MAVERICKS,240,33,83,13,34,21,30,13,27,21,11,4,11,20,100,LOSS
LOS ANGELES LAKERS,240,42,80,8,22,15,22,14,35,22,8,8,16,22,107,WIN
BOSTON CELTICS,240,26,69,1,12,24,35,15,33,17,5,5,25,28,77,LOSS
MILWAUKEE BUCKS,240,29,89,4,14,24,27,21,26,19,11,5,15,29,86,WIN
UTAH JAZZ,240,32,86,1,11,22,28,12,32,22,6,4,10,24,87,LOSS
ORLANDO MAGIC,240,40,90,11,34,14,28,18,42,22,3,6,13,23,105,WIN
MIAMI HEAT,240,28,68,5,19,16,23,8,30,22,4,3,13,20,77,LOSS
PHILADELPHIA 76ERS,240,33,78,5,17,14,21,13,27,24,5,6,10,21,85,WIN
INDIANA PACERS,240,32,85,9,31,14,17,9,29,21,10,3,17,21,87,LOSS
TORONTO RAPTORS,240,39,86,4,10,28,36,18,37,25,8,1,15,21,110,WIN
SACRAMENTO KINGS,240,37,84,8,26,22,27,14,30,19,6,6,13,22,104,LOSS
WASHINGTON WIZARDS,240,37,78,7,12,25,28,8,31,23,10,8,13,24,106,WIN
