team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MIAMI HEAT,240,40,72,13,29,32,37,6,32,29,7,2,15,28,125,WIN
DENVER NUGGETS,240,39,89,8,35,19,24,13,25,28,7,2,19,32,105,LOSS
PHILADELPHIA 76ERS,240,46,93,9,25,20,25,20,35,20,6,5,21,30,121,LOSS
INDIANA PACERS,240,48,95,14,34,17,23,10,24,31,8,5,10,25,127,WIN
NEW ORLEANS PELICANS,240,38,85,9,30,18,28,9,39,24,4,1,18,23,103,LOSS
LOS ANGELES CLIPPERS,240,37,87,25,47,27,35,8,40,23,10,2,10,28,126,WIN
UTAH JAZZ,240,34,87,8,31,18,22,12,23,17,11,4,14,21,94,LOSS
OKLAHOMA CITY THUNDER,240,41,77,10,26,18,24,11,36,19,9,8,21,21,110,WIN
LOS ANGELES LAKERS,240,29,82,10,40,24,33,8,32,17,8,12,17,25,92,LOSS
TORONTO RAPTORS,240,35,84,14,34,23,26,7,44,24,7,5,14,28,107,WIN
