team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
TORONTO RAPTORS,240,34,90,13,43,10,13,6,36,21,6,4,13,20,91,LOSS
BROOKLYN NETS,240,36,88,9,35,20,25,12,43,27,7,5,12,16,101,WIN
ATLANTA HAWKS,240,36,84,13,34,20,25,9,29,24,11,5,17,26,105,LOSS
CLEVELAND CAVALIERS,240,48,94,10,28,21,25,17,38,25,8,6,17,22,127,WIN
SACRAMENTO KINGS,240,41,99,12,39,17,22,10,30,26,7,2,5,16,111,LOSS
DALLAS MAVERICKS,240,48,85,17,40,17,21,3,44,34,1,7,11,18,130,WIN
LOS ANGELES LAKERS,265,47,93,12,33,14,27,10,39,29,8,4,12,22,120,WIN
DENVER NUGGETS,265,44,88,11,25,17,22,3,39,32,9,2,10,26,116,LOSS
MILWAUKEE BUCKS,240,37,91,13,37,24,25,11,33,18,7,5,17,21,111,LOSS
INDIANA PACERS,240,45,86,9,27,19,24,8,36,28,10,3,14,21,118,WIN
PORTLAND TRAIL BLAZERS,240,36,97,13,37,19,24,16,35,21,7,3,11,16,104,LOSS
MEMPHIS GRIZZLIES,240,45,95,6,23,15,22,15,42,26,8,9,12,18,111,WIN
CHARLOTTE HORNETS,240,43,92,14,34,15,23,12,40,22,7,4,13,16,115,WIN
MINNESOTA TIMBERWOLVES,240,39,101,14,49,16,20,14,34,25,10,7,11,19,108,LOSS
WASHINGTON WIZARDS,240,40,84,10,28,24,33,6,34,25,13,7,13,21,114,WIN
NEW YORK KNICKS,240,36,88,3,23,21,29,14,38,19,10,3,20,27,96,LOSS
DETROIT PISTONS,265,40,92,18,45,14,15,9,38,28,5,7,20,20,112,LOSS
ORLANDO MAGIC,265,44,96,12,36,16,18,9,37,34,13,7,12,16,116,WIN
GOLDEN STATE WARRIORS,240,39,77,11,31,17,19,4,34,27,8,7,22,20,106,LOSS
PHOENIX SUNS,240,42,91,14,37,14,15,8,32,25,14,4,14,21,112,WIN
MIAMI HEAT,240,38,88,13,39,12,16,6,31,19,11,4,11,22,101,LOSS
UTAH JAZZ,240,41,85,14,36,20,23,10,43,23,6,3,14,16,116,WIN
