team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
NEW YORK KNICKS,240,39,81,7,24,13,17,12,30,25,6,8,22,15,98,LOSS
ATLANTA HAWKS,240,47,88,8,25,15,18,10,27,33,13,4,9,17,117,WIN
WASHINGTON WIZARDS,240,42,84,12,27,15,22,7,32,32,10,5,11,20,111,WIN
BROOKLYN NETS,240,43,89,5,17,5,16,16,34,24,8,5,19,22,96,LOSS
MEMPHIS GRIZZLIES,240,37,90,7,19,11,21,16,32,21,9,5,13,24,92,LOSS
CHARLOTTE HORNETS,240,28,69,14,32,28,32,7,36,21,10,13,16,24,98,WIN
CHICAGO BULLS,240,42,78,8,21,19,26,13,28,20,7,7,17,23,111,LOSS
DALLAS MAVERICKS,240,40,87,16,33,22,28,16,26,24,10,1,11,25,118,WIN
BOSTON CELTICS,240,39,84,4,23,17,23,11,36,20,6,1,14,24,99,WIN
DETROIT PISTONS,240,35,91,6,25,17,25,18,33,16,11,2,15,24,93,LOSS
TORONTO RAPTORS,240,42,81,13,29,14,19,9,35,31,7,10,8,17,111,WIN
MILWAUKEE BUCKS,240,34,81,6,14,16,18,9,29,25,3,5,13,17,90,LOSS
INDIANA PACERS,240,40,80,9,26,13,14,10,29,25,10,2,21,13,102,WIN
MINNESOTA TIMBERWOLVES,240,35,75,4,12,14,18,9,24,22,14,2,21,16,88,LOSS
HOUSTON ROCKETS,240,38,84,15,33,17,20,10,25,21,8,3,10,20,108,LOSS
NEW ORLEANS PELICANS,240,38,75,13,24,21,26,8,32,25,5,8,15,17,110,WIN
MIAMI HEAT,240,38,77,10,20,22,23,9,29,22,5,4,8,10,108,WIN
ORLANDO MAGIC,240,43,79,9,19,6,13,9,25,31,7,2,9,18,101,LOSS
PHILADELPHIA 76ERS,240,38,79,12,27,23,27,8,40,20,9,8,21,26,111,WIN
PHOENIX SUNS,240,34,88,10,27,26,34,12,29,17,10,3,14,26,104,LOSS
CLEVELAND CAVALIERS,240,28,77,11,31,9,15,9,33,21,4,2,17,20,76,LOSS
PORTLAND TRAIL BLAZERS,240,41,89,9,22,14,19,10,39,28,9,3,8,12,105,WIN
DENVER NUGGETS,240,38,86,5,18,5,6,8,28,25,6,3,15,16,86,LOSS
SAN ANTONIO SPURS,240,39,81,7,10,16,17,10,31,21,11,12,11,10,101,WIN
LOS ANGELES CLIPPERS,240,38,79,13,26,20,24,7,27,24,9,6,12,23,109,WIN
UTAH JAZZ,240,36,74,10,27,22,27,8,28,18,7,4,16,22,104,LOSS
