team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
CLEVELAND CAVALIERS,240,38,71,7,18,19,30,5,37,24,7,8,15,24,102,WIN
LOS ANGELES LAKERS,240,31,85,5,18,20,27,14,29,16,6,3,14,21,87,LOSS
MIAMI HEAT,240,32,75,2,12,27,32,8,32,13,11,3,12,22,93,WIN
NEW YORK KNICKS,240,32,78,5,28,18,23,14,31,11,5,3,17,24,87,LOSS
BOSTON CELTICS,240,31,73,4,15,20,28,10,38,19,8,6,20,25,86,WIN
ORLANDO MAGIC,240,26,78,5,26,20,24,9,34,7,9,4,18,22,77,LOSS
LOS ANGELES CLIPPERS,240,37,92,4,19,15,17,16,24,18,7,6,17,22,93,LOSS
PHOENIX SUNS,240,44,82,12,24,24,27,13,32,27,8,4,16,16,124,WIN
DENVER NUGGETS,240,37,82,5,15,17,21,12,23,14,5,6,9,21,96,LOSS
PORTLAND TRAIL BLAZERS,240,40,76,11,21,16,20,10,28,26,3,3,11,22,107,WIN
