team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
SACRAMENTO KINGS,240,38,91,14,39,12,13,10,23,23,10,5,10,22,102,LOSS
CHARLOTTE HORNETS,240,39,81,13,30,19,27,16,35,26,5,8,16,18,110,WIN
LOS ANGELES LAKERS,240,43,91,8,31,8,17,14,28,28,5,6,13,19,102,LOSS
INDIANA PACERS,240,41,85,10,25,13,20,13,30,22,9,6,12,21,105,WIN
PHOENIX SUNS,240,41,102,10,35,7,10,16,34,30,11,3,19,23,99,LOSS
LOS ANGELES CLIPPERS,240,45,89,14,32,16,22,6,38,23,14,4,15,15,120,WIN
BROOKLYN NETS,265,40,96,11,39,17,23,6,48,25,3,10,11,22,108,WIN
NEW ORLEANS PELICANS,265,37,107,11,40,16,24,16,42,20,3,9,8,19,101,LOSS
ATLANTA HAWKS,240,45,99,15,43,15,20,9,27,20,7,3,10,21,120,LOSS
NEW YORK KNICKS,240,53,95,13,28,24,31,13,42,30,7,6,11,21,143,WIN
ORLANDO MAGIC,240,42,93,7,35,11,15,4,37,21,6,5,3,18,102,LOSS
UTAH JAZZ,240,42,90,15,36,10,16,10,48,27,3,3,14,16,109,WIN
