team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
CHARLOTTE HORNETS,240,33,90,6,19,9,13,13,34,20,10,2,14,20,81,LOSS
DALLAS MAVERICKS,240,36,78,5,18,15,19,6,43,20,7,6,15,16,92,WIN
WASHINGTON WIZARDS,240,37,85,6,17,9,14,11,32,28,4,2,12,22,89,LOSS
DETROIT PISTONS,240,37,89,13,32,19,25,17,34,22,8,1,12,19,106,WIN
GOLDEN STATE WARRIORS,240,34,89,9,26,21,22,13,32,19,9,5,9,25,98,LOSS
INDIANA PACERS,240,39,81,8,19,18,23,7,39,20,3,4,15,23,104,WIN
BOSTON CELTICS,265,42,98,8,33,19,27,13,35,27,9,5,16,31,111,LOSS
LOS ANGELES LAKERS,265,43,84,7,18,25,38,6,40,22,8,4,17,27,118,WIN
ATLANTA HAWKS,240,35,87,9,30,18,21,16,27,23,10,7,20,17,97,WIN
MILWAUKEE BUCKS,240,32,72,4,16,18,18,8,30,19,10,7,24,24,86,LOSS
CLEVELAND CAVALIERS,240,40,79,12,33,9,15,7,40,22,5,3,15,14,101,WIN
NEW YORK KNICKS,240,37,99,3,19,6,7,19,31,16,8,2,11,16,83,LOSS
DENVER NUGGETS,240,35,97,7,27,17,20,16,26,19,13,5,12,19,94,LOSS
OKLAHOMA CITY THUNDER,240,48,92,8,20,15,23,15,45,31,8,10,18,19,119,WIN
PHILADELPHIA 76ERS,240,36,78,13,34,13,17,11,30,21,8,5,21,26,98,LOSS
ORLANDO MAGIC,240,39,82,6,23,19,26,12,26,19,9,2,15,21,103,WIN
MEMPHIS GRIZZLIES,240,42,89,3,9,11,13,8,36,20,13,4,6,15,98,WIN
PORTLAND TRAIL BLAZERS,240,33,82,13,33,13,16,8,38,24,4,4,15,15,92,LOSS
