team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
DENVER NUGGETS,240,35,83,7,25,15,18,20,23,19,6,3,16,15,92,LOSS
DALLAS MAVERICKS,240,45,77,12,26,10,12,8,26,22,9,7,9,15,112,WIN
BROOKLYN NETS,240,42,80,7,20,27,36,6,35,21,9,4,19,27,118,LOSS
HOUSTON ROCKETS,240,42,91,17,43,21,36,11,28,23,10,5,14,25,122,WIN
CHARLOTTE HORNETS,240,28,84,10,26,28,32,9,37,16,8,4,13,15,94,LOSS
INDIANA PACERS,240,43,88,17,36,7,10,5,37,24,4,11,11,21,110,WIN
PORTLAND TRAIL BLAZERS,240,44,87,10,21,22,25,13,29,25,6,7,15,24,120,LOSS
LOS ANGELES CLIPPERS,240,42,89,11,23,26,28,13,25,26,9,8,12,20,121,WIN
WASHINGTON WIZARDS,240,39,84,5,23,18,22,10,27,17,8,1,14,22,101,LOSS
MIAMI HEAT,240,45,88,9,26,13,19,11,36,25,6,3,11,18,112,WIN
LOS ANGELES LAKERS,240,33,84,10,23,16,21,17,22,18,12,3,19,16,92,LOSS
SACRAMENTO KINGS,240,47,84,10,23,12,21,13,34,23,16,6,21,20,116,WIN
MILWAUKEE BUCKS,240,42,89,4,24,12,17,12,25,27,8,3,11,20,100,LOSS
TORONTO RAPTORS,240,42,81,14,25,24,28,14,32,26,7,2,14,18,122,WIN
