team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
LOS ANGELES LAKERS,240,47,86,13,33,16,20,5,36,23,11,5,13,14,123,WIN
CHICAGO BULLS,240,42,91,11,27,12,12,11,33,23,6,0,16,22,107,LOSS
SAN ANTONIO SPURS,240,43,82,8,22,18,18,7,31,26,11,3,12,25,112,WIN
DALLAS MAVERICKS,240,38,82,14,39,15,26,9,29,22,1,2,14,16,105,LOSS
MINNESOTA TIMBERWOLVES,240,41,89,11,30,14,14,12,23,24,10,6,14,20,107,LOSS
DENVER NUGGETS,240,51,85,18,30,13,15,7,29,40,6,6,14,16,133,WIN
NEW YORK KNICKS,240,35,80,13,28,15,18,8,40,22,4,5,19,23,98,LOSS
INDIANA PACERS,240,37,85,8,28,21,29,8,34,26,11,3,10,22,103,WIN
PORTLAND TRAIL BLAZERS,240,47,96,12,31,19,26,18,32,27,8,3,12,20,125,WIN
LOS ANGELES CLIPPERS,240,38,95,9,15,19,27,25,26,21,7,3,11,21,104,LOSS
MILWAUKEE BUCKS,240,48,97,10,36,24,28,5,47,27,5,4,13,20,130,WIN
NEW ORLEANS PELICANS,240,46,107,10,47,11,16,13,37,27,3,4,15,23,113,LOSS
CLEVELAND CAVALIERS,240,40,101,13,38,6,8,9,28,14,8,2,7,17,99,LOSS
PHILADELPHIA 76ERS,240,42,85,8,23,14,17,12,48,25,4,7,21,18,106,WIN
