team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
ORLANDO MAGIC,240,37,88,10,32,16,18,4,31,26,10,3,11,18,100,LOSS
GOLDEN STATE WARRIORS,240,44,88,8,23,14,16,12,38,35,4,5,16,21,110,WIN
PHILADELPHIA 76ERS,240,38,77,7,32,26,35,10,41,27,9,2,20,26,109,WIN
LOS ANGELES CLIPPERS,240,36,82,12,32,21,32,9,25,16,8,4,15,26,105,LOSS
MEMPHIS GRIZZLIES,240,37,76,11,26,18,21,8,29,21,5,1,14,25,103,LOSS
MILWAUKEE BUCKS,240,40,82,12,22,18,25,10,26,23,6,5,9,19,110,WIN
ATLANTA HAWKS,240,40,87,17,36,8,9,10,26,25,14,1,16,18,105,LOSS
NEW ORLEANS PELICANS,240,41,75,13,33,11,17,7,31,31,10,5,19,13,106,WIN
CLEVELAND CAVALIERS,240,35,88,16,45,18,22,14,34,21,7,7,20,21,104,WIN
NEW YORK KNICKS,240,38,88,8,25,17,22,13,36,19,13,3,17,21,101,LOSS
LOS ANGELES LAKERS,240,39,92,14,33,8,13,9,44,17,6,6,16,20,100,WIN
PHOENIX SUNS,240,37,95,7,26,12,20,11,43,15,6,4,15,17,93,LOSS
DENVER NUGGETS,240,30,84,9,32,13,15,12,23,13,9,2,20,16,82,LOSS
PORTLAND TRAIL BLAZERS,240,38,73,7,21,16,18,8,35,22,12,5,21,18,99,WIN
MINNESOTA TIMBERWOLVES,240,37,71,10,20,25,29,5,35,22,9,5,15,13,109,WIN
UTAH JAZZ,240,37,84,14,40,10,11,8,23,23,8,4,15,23,98,LOSS
SACRAMENTO KINGS,240,34,84,12,23,12,18,10,25,19,8,4,10,15,92,LOSS
WASHINGTON WIZARDS,240,44,86,11,34,11,12,10,40,30,7,1,11,21,110,WIN
