team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
TORONTO RAPTORS,240,27,71,3,16,29,36,11,29,19,7,6,23,18,86,LOSS
CHARLOTTE BOBCATS,240,44,89,6,23,18,19,9,32,32,10,6,12,26,112,WIN
NEW JERSEY NETS,240,37,76,10,26,12,15,6,25,22,3,9,13,19,96,LOSS
DENVER NUGGETS,240,45,99,9,19,22,25,25,26,27,9,3,6,15,121,WIN
PORTLAND TRAIL BLAZERS,240,38,78,9,18,18,20,13,27,24,5,7,13,25,103,WIN
MEMPHIS GRIZZLIES,240,36,82,6,11,14,17,12,20,20,7,4,11,21,92,LOSS
HOUSTON ROCKETS,240,32,71,4,20,27,31,9,29,19,7,6,12,14,95,WIN
NEW ORLEANS HORNETS,240,31,78,3,11,19,19,14,23,17,9,6,13,23,84,LOSS
SAN ANTONIO SPURS,240,33,79,3,19,7,12,7,39,15,6,3,15,14,76,LOSS
OKLAHOMA CITY THUNDER,240,29,81,3,7,17,21,10,33,13,10,4,11,11,78,WIN
