team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
TORONTO RAPTORS,240,48,92,10,19,13,16,10,34,18,8,6,9,19,119,WIN
BROOKLYN NETS,240,40,89,7,26,22,24,11,30,20,7,6,13,19,109,LOSS
DALLAS MAVERICKS,240,37,78,11,28,14,18,6,30,27,5,2,12,21,99,WIN
CHICAGO BULLS,240,37,82,6,14,18,22,11,32,23,6,3,13,22,98,LOSS
DENVER NUGGETS,240,50,88,11,26,16,26,13,32,29,5,9,17,17,127,WIN
LOS ANGELES LAKERS,240,47,108,11,30,16,18,20,23,28,11,5,12,21,121,LOSS
HOUSTON ROCKETS,240,36,90,9,39,22,28,11,38,21,8,3,17,16,103,LOSS
MIAMI HEAT,240,42,90,9,29,16,24,11,41,21,11,1,15,24,109,WIN
MINNESOTA TIMBERWOLVES,240,36,73,6,13,36,41,6,33,26,5,6,18,22,114,LOSS
SAN ANTONIO SPURS,240,43,84,8,18,28,35,6,28,27,9,3,7,29,122,WIN
