team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
WASHINGTON WIZARDS,240,35,83,3,11,19,23,13,29,14,10,10,11,17,92,LOSS
BOSTON CELTICS,240,38,83,10,20,14,21,12,31,28,3,4,15,23,100,WIN
OKLAHOMA CITY THUNDER,240,31,77,5,19,20,26,12,29,12,6,5,13,17,87,LOSS
DALLAS MAVERICKS,240,39,80,5,16,17,20,11,30,21,8,4,12,23,100,WIN
MILWAUKEE BUCKS,240,37,88,5,19,7,11,9,29,19,8,8,14,20,86,LOSS
DENVER NUGGETS,240,33,83,4,19,21,27,13,36,22,7,6,16,15,91,WIN
ORLANDO MAGIC,240,28,63,8,22,14,21,7,21,20,12,3,17,24,78,LOSS
DETROIT PISTONS,240,31,62,2,8,25,33,11,28,19,8,3,17,19,89,WIN
ATLANTA HAWKS,240,39,82,9,16,13,20,10,30,19,10,5,10,21,100,WIN
MIAMI HEAT,240,34,73,5,13,19,28,9,31,23,5,3,16,15,92,LOSS
SAN ANTONIO SPURS,240,36,82,7,20,17,21,9,21,26,9,3,9,15,96,LOSS
MINNESOTA TIMBERWOLVES,240,41,71,12,21,12,15,7,31,18,4,7,19,18,106,WIN
INDIANA PACERS,240,41,78,13,21,13,18,14,28,26,7,6,15,23,108,WIN
NEW JERSEY NETS,240,33,89,7,28,21,26,20,20,15,9,10,10,16,94,LOSS
TORONTO RAPTORS,240,30,68,7,17,23,29,4,40,21,5,5,18,30,90,WIN
NEW YORK KNICKS,240,28,78,10,35,19,25,6,33,14,8,3,11,24,85,LOSS
GOLDEN STATE WARRIORS,240,36,72,7,17,12,20,7,29,27,6,3,17,24,91,LOSS
PHOENIX SUNS,240,39,87,8,23,16,21,16,33,23,6,2,11,18,102,WIN
NEW ORLEANS HORNETS,240,37,74,3,10,13,16,7,30,22,5,4,15,24,90,LOSS
UTAH JAZZ,240,37,76,5,15,15,23,9,27,20,6,6,12,18,94,WIN
