team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MIAMI HEAT,265,39,79,7,21,19,29,8,35,16,5,5,12,23,104,WIN
CHARLOTTE BOBCATS,265,36,75,7,17,17,23,4,30,31,6,6,13,23,96,LOSS
PHILADELPHIA 76ERS,240,34,97,2,19,8,12,16,26,17,9,5,17,20,78,LOSS
CHICAGO BULLS,240,40,82,6,20,17,20,11,41,27,10,10,16,15,103,WIN
PORTLAND TRAIL BLAZERS,240,46,90,9,26,26,28,14,41,26,6,4,15,20,127,WIN
DALLAS MAVERICKS,240,42,90,7,18,20,25,4,26,15,5,3,8,23,111,LOSS
MILWAUKEE BUCKS,240,40,80,11,23,13,21,11,29,23,6,9,19,24,104,LOSS
HOUSTON ROCKETS,240,41,85,7,27,25,37,13,33,20,11,4,11,19,114,WIN
LOS ANGELES CLIPPERS,240,33,83,5,20,21,24,9,30,17,3,4,12,18,92,LOSS
INDIANA PACERS,240,38,83,9,19,21,22,13,35,17,5,8,12,25,106,WIN
UTAH JAZZ,240,21,73,7,25,23,29,7,35,12,10,9,16,25,72,LOSS
MINNESOTA TIMBERWOLVES,240,36,83,6,17,20,34,14,46,25,10,4,15,24,98,WIN
GOLDEN STATE WARRIORS,240,37,84,6,22,17,19,10,33,17,7,11,8,20,97,WIN
NEW ORLEANS PELICANS,240,32,83,2,11,21,28,15,32,18,4,5,13,17,87,LOSS
DETROIT PISTONS,240,40,81,6,21,18,31,11,33,17,9,3,14,24,104,WIN
WASHINGTON WIZARDS,240,37,76,8,21,16,29,6,29,22,7,1,19,26,98,LOSS
