team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MINNESOTA TIMBERWOLVES,240,38,90,4,12,24,29,16,25,18,6,5,12,24,104,LOSS
BOSTON CELTICS,240,42,81,9,18,29,35,10,35,34,7,7,16,25,122,WIN
CLEVELAND CAVALIERS,240,35,77,5,14,20,26,10,33,17,3,3,12,17,95,LOSS
DALLAS MAVERICKS,240,38,80,7,19,19,20,6,33,25,3,4,6,20,102,WIN
LOS ANGELES LAKERS,240,34,83,5,18,20,27,11,32,22,15,6,14,19,93,WIN
DETROIT PISTONS,240,33,79,2,12,13,19,12,33,19,10,3,22,26,81,LOSS
DENVER NUGGETS,240,34,84,6,21,22,26,12,26,20,11,3,15,21,96,LOSS
MEMPHIS GRIZZLIES,240,43,90,2,11,14,20,22,34,16,7,5,18,18,102,WIN
PORTLAND TRAIL BLAZERS,240,38,74,11,19,15,18,8,30,20,3,3,10,15,102,WIN
MIAMI HEAT,240,39,79,8,16,9,11,6,22,24,4,4,7,19,95,LOSS
CHARLOTTE BOBCATS,240,38,84,5,18,13,16,15,29,19,5,2,17,27,94,LOSS
NEW YORK KNICKS,240,32,71,11,25,23,30,6,28,23,7,4,15,18,98,WIN
NEW ORLEANS HORNETS,240,37,95,3,21,15,20,18,32,19,6,1,11,18,92,LOSS
TORONTO RAPTORS,240,41,87,3,15,13,19,12,40,24,6,6,15,18,98,WIN
