team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
DENVER NUGGETS,240,45,77,13,23,18,23,10,25,27,6,2,14,20,121,LOSS
LOS ANGELES LAKERS,240,44,81,14,29,22,32,14,18,28,8,4,10,18,124,WIN
INDIANA PACERS,240,33,84,10,35,16,25,6,39,20,5,4,17,19,92,LOSS
MIAMI HEAT,240,44,98,13,40,13,19,13,46,29,11,9,13,20,114,WIN
TORONTO RAPTORS,240,42,97,12,40,18,26,16,39,24,11,6,13,27,114,WIN
MILWAUKEE BUCKS,240,33,84,14,43,26,35,11,38,25,4,6,19,21,106,LOSS
OKLAHOMA CITY THUNDER,240,35,90,13,39,18,21,8,32,24,10,2,19,23,101,LOSS
PHOENIX SUNS,240,42,89,17,34,27,29,12,41,29,11,7,19,23,128,WIN
DALLAS MAVERICKS,240,48,85,12,24,14,16,4,30,29,6,3,8,23,122,WIN
UTAH JAZZ,240,39,82,21,46,15,20,11,27,28,5,6,12,19,114,LOSS
