team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
INDIANA PACERS,240,31,81,12,32,18,21,11,33,25,5,5,18,26,92,LOSS
ATLANTA HAWKS,240,35,69,7,20,25,33,3,34,26,10,6,12,20,102,WIN
MEMPHIS GRIZZLIES,240,29,80,3,11,10,13,9,36,16,8,0,18,22,71,WIN
CHARLOTTE HORNETS,240,26,72,4,14,13,18,5,39,17,10,4,20,16,69,LOSS
BROOKLYN NETS,240,42,87,7,26,11,13,12,36,18,3,3,8,23,102,WIN
DETROIT PISTONS,240,32,76,1,17,25,35,10,31,21,3,3,7,15,90,LOSS
LOS ANGELES LAKERS,240,41,88,4,14,18,25,17,20,21,9,3,22,27,104,LOSS
GOLDEN STATE WARRIORS,240,46,83,11,23,24,28,12,31,30,10,4,20,26,127,WIN
BOSTON CELTICS,240,37,98,1,25,15,18,14,30,20,10,8,10,26,90,LOSS
HOUSTON ROCKETS,240,32,76,12,34,28,40,10,39,20,9,8,17,24,104,WIN
CHICAGO BULLS,240,33,69,9,23,31,40,5,33,15,3,8,14,24,106,WIN
MINNESOTA TIMBERWOLVES,240,38,85,4,12,25,31,13,29,26,9,4,10,29,105,LOSS
DALLAS MAVERICKS,240,46,89,6,25,11,19,11,33,25,4,6,12,25,109,WIN
NEW ORLEANS PELICANS,240,38,89,7,19,21,28,14,33,24,8,4,13,19,104,LOSS
DENVER NUGGETS,240,35,80,7,26,14,20,11,30,19,4,10,17,26,91,LOSS
OKLAHOMA CITY THUNDER,240,37,80,6,20,22,31,6,35,24,8,6,13,20,102,WIN
TORONTO RAPTORS,240,33,83,4,21,38,48,15,35,13,4,4,7,21,108,WIN
ORLANDO MAGIC,240,38,81,7,20,12,24,9,31,25,3,7,14,37,95,LOSS
MIAMI HEAT,240,41,83,12,24,20,29,9,26,33,16,0,16,20,114,WIN
PHILADELPHIA 76ERS,240,35,67,7,23,19,26,4,33,28,9,10,24,21,96,LOSS
PHOENIX SUNS,240,36,87,7,31,12,15,6,28,17,8,7,11,22,91,LOSS
UTAH JAZZ,240,42,88,7,26,27,33,13,39,19,10,6,13,15,118,WIN
MILWAUKEE BUCKS,240,34,80,9,22,20,24,16,26,18,11,3,27,28,97,LOSS
WASHINGTON WIZARDS,240,40,73,4,13,24,33,6,28,28,18,5,19,21,108,WIN
