team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
DENVER NUGGETS,240,47,92,9,27,20,27,7,34,27,4,6,4,23,123,WIN
ATLANTA HAWKS,240,35,77,18,39,27,32,4,30,24,3,5,10,22,115,LOSS
INDIANA PACERS,240,47,89,10,26,11,14,12,31,31,8,5,10,23,115,WIN
CHARLOTTE HORNETS,240,37,81,10,30,20,22,8,30,21,3,3,11,14,104,LOSS
CHICAGO BULLS,240,46,98,9,31,9,11,17,28,25,10,6,8,21,110,LOSS
DALLAS MAVERICKS,240,44,84,16,41,14,19,11,32,25,5,6,14,12,118,WIN
UTAH JAZZ,240,46,90,16,33,20,24,7,36,19,3,3,8,25,128,WIN
NEW ORLEANS PELICANS,240,45,94,12,31,24,30,13,35,23,4,5,6,20,126,LOSS
BROOKLYN NETS,240,32,96,10,47,15,19,12,34,20,11,1,12,19,89,LOSS
ORLANDO MAGIC,240,35,81,8,26,23,31,11,49,21,8,3,18,19,101,WIN
OKLAHOMA CITY THUNDER,240,40,89,12,29,21,31,14,33,17,3,3,12,22,113,LOSS
PHILADELPHIA 76ERS,240,46,90,13,26,15,18,9,33,31,4,0,10,28,120,WIN
GOLDEN STATE WARRIORS,240,34,86,5,26,25,32,10,34,19,13,4,17,18,98,LOSS
SACRAMENTO KINGS,240,39,81,15,30,18,23,6,37,27,10,3,22,23,111,WIN
MILWAUKEE BUCKS,240,38,95,15,45,13,14,10,28,24,5,5,8,15,104,LOSS
SAN ANTONIO SPURS,240,45,88,19,35,17,19,10,44,23,4,2,11,16,126,WIN
BOSTON CELTICS,240,33,95,8,37,20,26,16,39,17,7,8,16,20,94,LOSS
WASHINGTON WIZARDS,240,39,84,7,21,14,23,7,40,18,8,9,14,22,99,WIN
