team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
SAN ANTONIO SPURS,240,38,93,1,12,10,16,14,38,25,8,3,11,14,87,WIN
CHICAGO BULLS,240,31,82,8,28,7,9,8,40,18,3,5,19,15,77,LOSS
ORLANDO MAGIC,240,40,90,17,35,17,20,12,38,28,7,6,12,28,114,WIN
CLEVELAND CAVALIERS,240,33,86,7,25,20,27,11,33,15,4,7,16,14,93,LOSS
SACRAMENTO KINGS,240,31,85,8,22,9,13,12,27,15,6,3,13,21,79,LOSS
DENVER NUGGETS,240,37,85,10,30,12,20,18,40,25,7,2,16,19,96,WIN
DALLAS MAVERICKS,240,31,84,13,31,16,21,8,33,19,6,0,14,19,91,LOSS
HOUSTON ROCKETS,240,39,82,11,47,18,22,8,46,17,12,4,13,24,107,WIN
PHOENIX SUNS,240,27,71,6,24,28,38,4,32,19,8,3,19,27,88,LOSS
LOS ANGELES CLIPPERS,240,48,88,12,26,22,30,10,42,26,12,2,12,32,130,WIN
GOLDEN STATE WARRIORS,240,33,84,12,38,23,27,12,34,20,10,7,17,28,101,LOSS
MEMPHIS GRIZZLIES,240,36,77,10,27,29,37,6,34,20,8,4,14,25,111,WIN
INDIANA PACERS,240,43,96,7,19,15,21,13,32,18,9,4,10,18,108,LOSS
MIAMI HEAT,240,45,87,14,34,8,14,6,39,24,6,11,14,19,112,WIN
PORTLAND TRAIL BLAZERS,240,34,81,11,28,31,35,13,29,18,10,6,16,22,110,LOSS
MILWAUKEE BUCKS,240,42,80,7,18,22,30,7,28,22,9,8,14,23,113,WIN
DETROIT PISTONS,240,44,91,9,30,14,15,15,28,21,5,2,12,25,111,WIN
NEW YORK KNICKS,240,37,81,8,30,25,31,12,27,20,6,2,12,21,107,LOSS
PHILADELPHIA 76ERS,240,32,82,8,24,22,36,8,33,18,5,4,20,26,94,LOSS
TORONTO RAPTORS,240,42,89,13,44,31,37,8,43,23,5,10,13,29,128,WIN
OKLAHOMA CITY THUNDER,240,32,78,11,33,12,19,8,30,15,14,4,17,16,87,LOSS
UTAH JAZZ,240,38,77,9,29,11,14,7,34,22,11,4,18,21,96,WIN
