team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
WASHINGTON WIZARDS,240,37,86,8,35,20,26,8,31,24,6,4,18,28,102,LOSS
BOSTON CELTICS,240,40,93,10,33,20,28,19,34,19,10,6,13,24,110,WIN
ATLANTA HAWKS,240,37,84,12,37,4,10,12,33,26,3,5,15,17,90,LOSS
CHARLOTTE HORNETS,240,40,80,12,30,13,20,5,28,28,12,4,7,13,105,WIN
DENVER NUGGETS,240,44,86,12,29,24,26,8,40,26,7,3,19,18,124,LOSS
HOUSTON ROCKETS,240,45,89,17,38,18,23,6,29,27,12,2,12,22,125,WIN
UTAH JAZZ,240,40,88,6,25,14,20,13,36,20,5,11,10,17,100,LOSS
INDIANA PACERS,240,38,87,10,20,21,23,10,33,21,9,9,7,19,107,WIN
NEW YORK KNICKS,240,40,89,6,24,19,24,14,34,24,6,1,12,19,105,LOSS
LOS ANGELES CLIPPERS,240,43,87,10,31,18,24,9,34,25,8,4,9,19,114,WIN
GOLDEN STATE WARRIORS,240,40,83,15,33,16,21,9,37,28,8,8,16,22,111,WIN
OKLAHOMA CITY THUNDER,240,37,87,4,21,17,31,12,28,18,10,2,11,19,95,LOSS
PHILADELPHIA 76ERS,265,39,102,9,34,22,24,13,40,26,15,7,16,34,109,LOSS
ORLANDO MAGIC,265,35,94,4,23,38,46,14,41,19,10,4,18,22,112,WIN
