team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
CHARLOTTE HORNETS,240,39,89,13,40,3,7,7,24,20,7,5,12,17,94,LOSS
BOSTON CELTICS,240,50,90,12,29,14,16,12,41,34,10,7,10,14,126,WIN
CHICAGO BULLS,240,40,78,8,19,17,21,5,35,26,6,3,12,20,105,WIN
MIAMI HEAT,240,34,89,12,42,9,13,15,32,22,6,2,14,20,89,LOSS
MEMPHIS GRIZZLIES,265,36,87,6,23,19,22,14,37,21,3,7,18,27,97,LOSS
MINNESOTA TIMBERWOLVES,265,37,95,8,35,17,22,11,30,25,12,3,10,24,99,WIN
DENVER NUGGETS,240,42,89,9,30,12,19,6,37,31,10,7,9,17,105,WIN
NEW ORLEANS PELICANS,240,37,89,15,36,10,13,8,40,27,4,4,14,20,99,LOSS
DALLAS MAVERICKS,240,45,84,15,38,9,11,7,42,31,4,1,18,19,114,WIN
NEW YORK KNICKS,240,32,78,6,26,20,28,5,29,16,10,5,12,15,90,LOSS
UTAH JAZZ,240,38,85,11,34,18,21,8,28,24,9,4,16,22,105,LOSS
PORTLAND TRAIL BLAZERS,240,48,90,16,32,20,23,11,35,28,7,5,13,17,132,WIN
ATLANTA HAWKS,240,38,86,16,46,21,25,9,27,24,7,3,20,19,113,LOSS
SACRAMENTO KINGS,240,54,99,11,35,16,21,15,38,36,7,2,14,24,135,WIN
INDIANA PACERS,240,33,84,9,31,14,18,10,29,27,6,3,15,21,89,LOSS
WASHINGTON WIZARDS,240,41,78,12,28,13,21,8,33,27,8,4,14,24,107,WIN
