team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
DETROIT PISTONS,240,32,79,5,18,14,18,15,30,17,5,5,12,21,83,LOSS
ATLANTA HAWKS,240,33,77,3,13,18,24,13,30,16,7,5,7,16,87,WIN
MIAMI HEAT,240,36,81,3,15,14,15,9,30,22,8,2,11,19,89,LOSS
CLEVELAND CAVALIERS,240,35,71,10,18,19,25,6,34,24,3,2,15,16,99,WIN
WASHINGTON WIZARDS,240,39,74,8,14,17,21,7,27,22,9,4,22,24,103,LOSS
DALLAS MAVERICKS,240,43,79,8,17,25,31,9,26,29,12,4,13,23,119,WIN
INDIANA PACERS,240,41,89,8,23,16,19,9,28,24,9,4,9,21,106,WIN
LOS ANGELES CLIPPERS,240,40,81,7,14,18,26,12,32,21,5,6,16,22,105,LOSS
PHILADELPHIA 76ERS,240,44,88,3,13,19,30,17,23,17,12,5,9,17,110,WIN
MEMPHIS GRIZZLIES,240,44,78,3,10,14,21,11,29,16,5,9,17,22,105,LOSS
GOLDEN STATE WARRIORS,240,41,79,8,19,30,38,9,33,25,6,7,20,24,120,LOSS
MILWAUKEE BUCKS,240,45,95,9,17,28,33,14,26,26,13,1,9,30,127,WIN
OKLAHOMA CITY THUNDER,240,33,83,5,22,19,21,14,24,15,12,2,14,19,90,LOSS
NEW ORLEANS HORNETS,240,42,78,6,17,18,24,9,35,26,10,2,15,15,108,WIN
CHARLOTTE BOBCATS,240,41,74,11,22,21,24,6,34,24,10,2,19,22,114,WIN
NEW YORK KNICKS,240,34,77,11,32,26,32,10,23,17,11,0,13,19,105,LOSS
MINNESOTA TIMBERWOLVES,240,36,76,5,14,16,17,10,25,15,4,5,11,24,93,LOSS
PORTLAND TRAIL BLAZERS,240,35,78,5,17,20,22,16,29,14,5,7,9,14,95,WIN
