team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MIAMI HEAT,240,35,73,6,25,9,19,6,38,18,5,5,20,20,85,LOSS
ATLANTA HAWKS,240,36,78,10,22,16,19,5,33,24,13,2,12,22,98,WIN
PHILADELPHIA 76ERS,240,41,93,5,25,18,26,11,29,18,8,1,9,30,105,LOSS
CHARLOTTE BOBCATS,240,39,72,7,19,26,41,9,32,23,3,9,14,22,111,WIN
BOSTON CELTICS,240,42,90,12,30,15,18,7,40,27,5,5,9,24,111,WIN
CLEVELAND CAVALIERS,240,37,90,5,18,20,30,15,34,22,2,2,11,20,99,LOSS
PHOENIX SUNS,240,36,78,8,17,18,23,12,29,14,16,4,18,18,98,LOSS
DALLAS MAVERICKS,240,39,79,11,24,12,15,9,33,21,11,5,19,18,101,WIN
UTAH JAZZ,240,34,79,2,13,24,32,8,31,20,13,6,14,23,94,LOSS
DENVER NUGGETS,240,35,84,7,22,24,29,14,38,23,5,5,18,26,101,WIN
NEW ORLEANS PELICANS,240,39,88,9,22,17,21,8,31,20,7,8,10,26,104,LOSS
HOUSTON ROCKETS,240,35,74,10,27,31,39,6,30,23,10,8,13,19,111,WIN
SACRAMENTO KINGS,240,35,82,4,9,27,33,12,26,21,5,4,10,26,101,LOSS
LOS ANGELES CLIPPERS,240,41,81,9,19,26,36,10,33,31,6,8,11,26,117,WIN
MILWAUKEE BUCKS,240,32,68,5,8,22,34,13,29,20,5,3,20,16,91,LOSS
WASHINGTON WIZARDS,240,40,84,8,22,16,19,8,28,25,7,5,9,23,104,WIN
