team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
LOS ANGELES LAKERS,240,44,90,16,33,9,11,10,30,29,5,12,12,20,113,LOSS
CHARLOTTE HORNETS,240,43,94,11,25,20,24,16,28,30,5,2,10,13,117,WIN
UTAH JAZZ,240,27,76,9,30,11,20,10,34,13,5,3,23,17,74,LOSS
GOLDEN STATE WARRIORS,240,40,90,9,23,15,17,9,41,24,13,3,10,18,104,WIN
SAN ANTONIO SPURS,240,36,77,12,23,18,25,10,33,21,13,5,19,17,102,WIN
HOUSTON ROCKETS,240,35,92,6,38,24,27,20,31,22,10,5,16,17,100,LOSS
DENVER NUGGETS,240,39,90,11,39,13,20,15,31,22,5,1,12,15,102,LOSS
LOS ANGELES CLIPPERS,240,47,86,16,36,9,13,5,32,32,7,2,12,13,119,WIN
BOSTON CELTICS,265,33,81,12,37,34,38,8,33,22,7,5,11,22,112,WIN
MEMPHIS GRIZZLIES,265,38,94,12,30,21,26,17,35,23,10,3,13,30,109,LOSS
ORLANDO MAGIC,290,52,105,11,22,21,31,6,41,24,3,5,11,25,136,WIN
MIAMI HEAT,290,50,108,12,30,18,26,9,39,22,4,6,10,30,130,LOSS
CLEVELAND CAVALIERS,265,37,91,17,40,23,27,9,34,19,5,2,10,21,114,WIN
MILWAUKEE BUCKS,265,40,87,7,27,21,29,11,40,22,6,6,14,21,108,LOSS
INDIANA PACERS,240,39,91,6,23,27,33,11,33,22,10,5,9,14,111,LOSS
NEW YORK KNICKS,240,44,88,13,23,17,21,4,41,24,6,8,14,18,118,WIN
NEW ORLEANS PELICANS,240,40,93,10,17,18,26,16,40,28,2,3,11,16,108,WIN
PHILADELPHIA 76ERS,240,33,82,11,33,16,21,6,37,18,6,8,13,20,93,LOSS
PORTLAND TRAIL BLAZERS,240,44,86,4,28,29,40,15,26,30,5,4,8,31,121,LOSS
SACRAMENTO KINGS,240,40,72,10,23,36,43,4,27,20,3,4,10,28,126,WIN
BROOKLYN NETS,240,36,91,10,35,22,28,14,38,20,9,5,16,23,104,LOSS
TORONTO RAPTORS,240,42,91,8,18,24,31,12,36,19,13,9,13,21,116,WIN
