team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
NEW JERSEY NETS,240,44,87,5,10,14,19,10,28,23,9,5,13,21,107,LOSS
ATLANTA HAWKS,240,49,92,11,17,21,29,16,35,32,12,3,12,17,130,WIN
SAN ANTONIO SPURS,240,43,75,11,20,18,26,8,29,23,7,8,13,14,115,WIN
LOS ANGELES CLIPPERS,240,38,86,4,13,10,15,14,24,20,7,6,14,20,90,LOSS
MEMPHIS GRIZZLIES,240,47,89,4,9,20,27,15,34,20,7,8,13,21,118,WIN
MIAMI HEAT,240,35,80,4,14,16,20,8,18,17,5,6,13,21,90,LOSS
CLEVELAND CAVALIERS,240,40,84,11,22,11,15,11,31,18,9,5,14,22,102,WIN
OKLAHOMA CITY THUNDER,240,30,69,4,16,25,29,6,30,14,7,4,16,17,89,LOSS
HOUSTON ROCKETS,240,32,87,3,24,21,25,15,26,13,6,2,10,17,88,LOSS
TORONTO RAPTORS,240,40,80,5,12,16,21,9,31,22,5,9,14,25,101,WIN
