team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
PORTLAND TRAIL BLAZERS,240,34,84,9,27,17,22,8,28,17,4,3,9,18,94,LOSS
CHARLOTTE BOBCATS,240,49,94,8,19,18,19,12,38,28,7,8,5,19,124,WIN
PHILADELPHIA 76ERS,240,30,87,1,20,20,22,19,29,11,3,6,10,23,81,LOSS
CHICAGO BULLS,240,31,70,5,14,24,31,11,33,23,6,9,15,20,91,WIN
HOUSTON ROCKETS,240,38,79,12,35,30,34,5,26,31,9,10,13,18,118,WIN
CLEVELAND CAVALIERS,240,46,92,6,17,13,17,13,36,32,7,4,16,27,111,LOSS
SAN ANTONIO SPURS,240,35,89,10,28,19,25,9,31,24,10,6,11,18,99,WIN
GOLDEN STATE WARRIORS,240,31,77,3,15,25,29,11,43,21,4,8,18,20,90,LOSS
DETROIT PISTONS,240,42,93,12,29,7,13,16,30,29,9,2,15,15,103,LOSS
LOS ANGELES CLIPPERS,240,45,83,11,29,11,17,7,33,31,13,10,13,15,112,WIN
INDIANA PACERS,240,27,74,6,15,11,14,8,27,14,7,5,10,19,71,LOSS
MEMPHIS GRIZZLIES,240,33,75,5,13,11,17,10,37,14,4,8,12,18,82,WIN
MIAMI HEAT,240,37,73,8,26,13,17,5,28,27,4,6,15,19,95,LOSS
NEW ORLEANS PELICANS,240,43,84,7,17,12,17,11,27,23,12,4,6,14,105,WIN
ORLANDO MAGIC,240,31,79,7,17,19,24,6,39,20,7,5,13,23,88,LOSS
UTAH JAZZ,240,29,75,11,27,20,26,6,33,17,6,6,14,20,89,WIN
