team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
BROOKLYN NETS,240,42,92,18,46,16,21,7,31,30,5,8,11,19,118,LOSS
ATLANTA HAWKS,240,50,97,19,39,22,30,15,37,32,8,4,8,15,141,WIN
DENVER NUGGETS,240,41,91,9,25,12,16,13,26,19,7,6,14,18,103,LOSS
LOS ANGELES CLIPPERS,240,48,89,18,39,18,20,11,35,35,6,5,10,19,132,WIN
SACRAMENTO KINGS,240,38,91,11,38,17,21,8,39,24,11,3,9,16,104,WIN
MEMPHIS GRIZZLIES,240,39,91,8,30,15,20,10,42,27,7,5,12,16,101,LOSS
DALLAS MAVERICKS,240,40,84,21,50,17,19,4,31,25,0,3,11,25,118,LOSS
MIAMI HEAT,240,41,79,17,35,27,36,6,34,30,6,2,9,21,126,WIN
OKLAHOMA CITY THUNDER,240,33,91,6,35,14,20,5,31,14,8,3,14,15,86,LOSS
MILWAUKEE BUCKS,240,50,100,21,45,12,14,14,52,34,6,2,17,21,133,WIN
CLEVELAND CAVALIERS,240,43,95,11,31,7,12,10,24,27,7,2,14,13,104,LOSS
NEW ORLEANS PELICANS,240,48,88,9,23,11,15,12,37,36,12,8,16,17,116,WIN
MINNESOTA TIMBERWOLVES,240,46,95,17,44,16,24,6,27,27,10,6,15,20,125,LOSS
ORLANDO MAGIC,240,53,98,12,40,18,22,10,44,36,6,7,15,20,136,WIN
DETROIT PISTONS,240,44,90,13,32,12,16,10,21,27,14,3,10,19,113,WIN
PHOENIX SUNS,240,45,75,9,23,12,17,5,33,31,9,5,18,14,111,LOSS
CHARLOTTE HORNETS,240,34,78,13,30,18,25,11,47,23,3,8,17,22,99,WIN
TORONTO RAPTORS,240,33,95,10,43,20,29,14,31,19,11,3,5,25,96,LOSS
WASHINGTON WIZARDS,240,45,98,14,37,15,21,13,28,23,12,4,11,20,119,LOSS
UTAH JAZZ,240,44,89,19,37,22,30,15,39,23,7,5,15,22,129,WIN
