team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
HOUSTON ROCKETS,240,35,87,9,35,21,30,11,29,22,17,3,18,27,100,LOSS
CHICAGO BULLS,240,36,79,9,21,27,34,12,41,28,8,4,25,21,108,WIN
BOSTON CELTICS,240,37,80,10,23,19,27,10,27,17,8,1,14,22,103,LOSS
CLEVELAND CAVALIERS,240,42,82,10,30,26,34,15,32,27,8,4,15,21,120,WIN
ATLANTA HAWKS,240,40,89,10,27,17,20,10,43,26,9,3,18,26,107,WIN
LOS ANGELES CLIPPERS,240,34,79,12,32,17,28,6,35,22,10,10,18,20,97,LOSS
BROOKLYN NETS,240,45,92,9,26,19,26,17,20,19,7,4,15,21,118,LOSS
MINNESOTA TIMBERWOLVES,240,52,76,10,18,18,22,4,26,36,8,8,12,26,132,WIN
UTAH JAZZ,240,37,78,6,20,26,27,10,43,23,4,10,14,17,106,WIN
NEW ORLEANS PELICANS,240,38,92,9,19,9,11,6,26,25,6,5,8,27,94,LOSS
DETROIT PISTONS,240,36,92,6,26,11,15,14,28,13,6,1,9,21,89,LOSS
NEW YORK KNICKS,240,42,79,4,16,14,18,8,39,19,4,5,10,14,102,WIN
SACRAMENTO KINGS,240,37,81,6,16,14,21,7,26,21,13,4,19,19,94,LOSS
SAN ANTONIO SPURS,240,40,81,8,23,16,19,11,35,31,6,5,21,21,104,WIN
INDIANA PACERS,240,37,83,7,21,19,20,10,32,14,8,4,12,28,100,WIN
WASHINGTON WIZARDS,240,39,89,6,15,15,24,14,32,25,7,4,16,21,99,LOSS
