team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
UTAH JAZZ,240,37,79,0,10,12,18,17,22,18,7,3,21,20,86,LOSS
BOSTON CELTICS,240,41,77,7,19,16,18,12,21,30,7,3,15,17,105,WIN
CHARLOTTE BOBCATS,240,28,64,4,15,15,26,11,22,17,3,2,19,20,75,LOSS
DETROIT PISTONS,240,40,72,5,14,13,17,7,27,26,8,9,11,24,98,WIN
MEMPHIS GRIZZLIES,240,32,81,2,7,13,21,9,34,17,7,6,18,18,79,LOSS
HOUSTON ROCKETS,240,44,88,6,23,10,16,11,35,30,9,9,14,22,104,WIN
GOLDEN STATE WARRIORS,240,37,92,4,15,16,24,9,33,18,10,7,13,23,94,LOSS
INDIANA PACERS,240,38,85,7,14,25,34,16,41,18,5,12,18,25,108,WIN
OKLAHOMA CITY THUNDER,240,35,83,3,13,10,15,12,34,20,5,7,13,23,83,WIN
LOS ANGELES CLIPPERS,240,28,78,7,20,16,22,14,29,19,6,8,14,17,79,LOSS
DENVER NUGGETS,240,35,88,5,18,27,31,13,24,17,12,5,12,24,102,LOSS
MILWAUKEE BUCKS,240,40,82,6,15,22,25,11,35,20,7,9,18,26,108,WIN
PORTLAND TRAIL BLAZERS,240,42,76,10,25,13,15,6,35,30,8,7,14,15,107,WIN
MINNESOTA TIMBERWOLVES,240,34,77,6,12,10,12,3,26,16,10,4,11,20,84,LOSS
PHILADELPHIA 76ERS,240,32,82,5,20,13,20,12,34,17,6,7,9,17,82,WIN
NEW JERSEY NETS,240,30,75,3,14,16,20,8,39,16,2,4,14,19,79,LOSS
ATLANTA HAWKS,240,44,81,6,13,20,24,9,33,23,7,3,15,19,114,WIN
NEW YORK KNICKS,240,40,85,5,24,16,18,9,30,18,7,2,16,26,101,LOSS
CLEVELAND CAVALIERS,240,37,77,10,14,18,23,6,36,12,8,4,14,25,102,WIN
ORLANDO MAGIC,240,37,82,4,18,15,25,7,30,9,5,2,10,19,93,LOSS
NEW ORLEANS HORNETS,240,38,85,8,19,20,25,10,19,17,8,3,10,22,104,LOSS
PHOENIX SUNS,240,46,83,13,26,19,24,15,30,30,3,5,17,23,124,WIN
DALLAS MAVERICKS,240,28,79,5,15,22,27,11,36,15,6,2,11,19,83,LOSS
SAN ANTONIO SPURS,240,34,80,14,34,10,19,10,37,21,9,5,13,26,92,WIN
CHICAGO BULLS,240,35,88,2,8,17,21,15,31,21,7,7,13,17,89,LOSS
TORONTO RAPTORS,240,36,88,5,20,22,23,11,36,17,7,6,15,17,99,WIN
