team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
NEW YORK KNICKS,240,37,93,14,38,14,21,16,35,22,9,4,13,23,102,LOSS
BOSTON CELTICS,240,33,74,11,34,27,29,3,41,21,7,4,14,16,104,WIN
HOUSTON ROCKETS,240,41,99,12,48,22,27,9,31,21,13,4,12,21,116,LOSS
BROOKLYN NETS,240,42,85,19,32,20,28,10,45,26,8,7,20,21,123,WIN
DETROIT PISTONS,240,41,85,6,29,18,24,10,37,21,11,8,16,21,106,LOSS
CHICAGO BULLS,240,39,89,16,40,18,23,11,31,29,6,1,17,18,112,WIN
LOS ANGELES LAKERS,265,47,96,9,32,16,21,6,35,24,11,7,11,21,119,WIN
DALLAS MAVERICKS,265,40,102,14,36,16,23,18,43,23,5,1,22,21,110,LOSS
SAN ANTONIO SPURS,240,44,93,13,35,26,30,16,36,23,4,2,11,19,127,WIN
GOLDEN STATE WARRIORS,240,39,84,13,28,19,21,7,32,25,4,2,11,22,110,LOSS
CLEVELAND CAVALIERS,240,32,87,11,32,20,25,3,42,20,9,1,16,21,95,LOSS
INDIANA PACERS,240,39,96,5,27,19,21,13,45,20,8,10,13,24,102,WIN
MILWAUKEE BUCKS,240,47,93,17,47,12,18,11,47,24,11,4,13,19,123,WIN
ORLANDO MAGIC,240,34,91,12,37,11,17,10,30,21,8,3,16,16,91,LOSS
UTAH JAZZ,240,35,73,11,28,20,27,6,30,18,12,5,17,18,101,LOSS
SACRAMENTO KINGS,240,41,84,8,29,12,17,11,27,15,8,3,16,23,102,WIN
