team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MINNESOTA TIMBERWOLVES,240,40,84,7,23,15,21,8,26,24,7,2,14,16,102,LOSS
BOSTON CELTICS,240,45,76,12,30,13,15,3,30,34,10,9,16,21,115,WIN
NEW ORLEANS PELICANS,240,46,87,10,23,19,27,10,31,19,7,5,12,20,121,LOSS
BROOKLYN NETS,240,47,93,16,31,16,21,12,31,27,7,5,10,23,126,WIN
ORLANDO MAGIC,240,44,76,11,26,13,18,4,37,31,5,9,13,10,112,WIN
CHICAGO BULLS,240,36,86,7,20,5,8,5,27,18,8,0,11,17,84,LOSS
DALLAS MAVERICKS,240,44,95,18,45,16,18,12,45,31,9,4,10,14,122,WIN
CHARLOTTE HORNETS,240,32,90,6,32,14,19,12,34,23,4,3,14,20,84,LOSS
MIAMI HEAT,240,44,86,16,31,13,17,13,34,29,8,3,13,13,117,WIN
CLEVELAND CAVALIERS,240,34,75,13,31,11,13,2,20,23,8,3,12,16,92,LOSS
OKLAHOMA CITY THUNDER,240,40,105,7,31,20,31,17,47,22,8,5,11,24,107,WIN
LOS ANGELES LAKERS,240,37,89,7,27,19,32,8,46,24,8,9,17,26,100,LOSS
DETROIT PISTONS,240,36,83,16,40,13,22,7,35,23,7,3,7,17,101,WIN
MEMPHIS GRIZZLIES,240,36,78,4,18,18,21,8,36,21,2,5,11,22,94,LOSS
PHILADELPHIA 76ERS,240,40,74,11,24,41,54,8,36,27,9,3,17,30,132,WIN
PHOENIX SUNS,240,43,95,11,34,30,36,13,24,22,10,3,15,34,127,LOSS
ATLANTA HAWKS,240,40,95,10,31,8,13,13,37,26,5,6,14,19,98,LOSS
WASHINGTON WIZARDS,240,43,92,11,29,17,23,10,38,29,10,2,10,20,114,WIN
