team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
TORONTO RAPTORS,240,34,78,1,5,18,21,11,25,22,4,3,9,14,87,LOSS
ATLANTA HAWKS,240,42,76,10,24,6,9,6,34,30,4,5,13,19,100,WIN
INDIANA PACERS,240,41,87,9,19,26,32,16,33,26,8,5,18,27,117,WIN
CLEVELAND CAVALIERS,240,34,75,9,18,35,44,6,26,23,8,7,12,23,112,LOSS
PORTLAND TRAIL BLAZERS,240,32,75,9,17,17,24,7,26,26,7,8,16,19,90,LOSS
DENVER NUGGETS,240,40,77,8,20,21,26,10,38,19,8,1,14,18,109,WIN
CHARLOTTE BOBCATS,240,37,73,3,10,20,25,8,38,26,4,1,13,19,97,WIN
DETROIT PISTONS,240,34,78,7,19,12,17,6,24,23,7,8,10,21,87,LOSS
CHICAGO BULLS,240,40,78,12,26,14,20,11,30,27,6,5,11,23,106,WIN
LOS ANGELES CLIPPERS,240,36,77,5,15,11,21,10,20,20,2,5,11,16,88,LOSS
MEMPHIS GRIZZLIES,240,43,88,6,13,10,11,10,37,27,12,7,17,15,102,WIN
MINNESOTA TIMBERWOLVES,240,37,85,5,19,5,10,10,28,22,7,7,17,14,84,LOSS
PHILADELPHIA 76ERS,240,41,92,6,18,18,18,13,34,23,6,4,8,16,106,WIN
NEW JERSEY NETS,240,37,80,3,10,15,20,10,28,16,4,6,12,15,92,LOSS
DALLAS MAVERICKS,240,42,84,11,25,18,21,10,44,24,3,4,15,18,113,WIN
NEW YORK KNICKS,240,37,88,6,23,17,20,5,29,20,12,6,8,14,97,LOSS
NEW ORLEANS HORNETS,240,37,83,3,12,16,21,9,23,18,8,3,7,22,93,LOSS
OKLAHOMA CITY THUNDER,240,36,68,10,24,22,30,8,36,22,3,10,14,21,104,WIN
MILWAUKEE BUCKS,240,28,90,5,23,16,20,14,25,13,12,3,7,16,77,LOSS
PHOENIX SUNS,240,36,72,3,13,17,23,10,44,20,4,11,15,20,92,WIN
HOUSTON ROCKETS,240,34,76,11,22,18,25,12,27,20,6,4,10,22,97,WIN
UTAH JAZZ,240,39,86,1,11,17,23,17,27,18,8,8,11,23,96,LOSS
