team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
DALLAS MAVERICKS,240,44,87,17,35,11,11,11,35,29,5,6,10,18,116,WIN
CHARLOTTE HORNETS,240,38,87,11,36,13,18,12,27,15,5,4,10,13,100,LOSS
NEW YORK KNICKS,240,38,85,8,22,11,17,16,31,24,5,6,15,21,95,WIN
DETROIT PISTONS,240,34,69,13,29,11,16,3,25,21,5,7,16,19,92,LOSS
LOS ANGELES LAKERS,240,43,82,14,29,25,34,12,35,29,11,2,24,22,125,WIN
GOLDEN STATE WARRIORS,240,46,89,13,32,15,23,8,25,31,15,6,18,27,120,LOSS
NEW ORLEANS PELICANS,240,44,95,15,38,21,25,16,37,27,8,2,15,24,124,WIN
INDIANA PACERS,240,44,83,9,26,20,27,2,35,25,5,9,14,25,117,LOSS
LOS ANGELES CLIPPERS,240,41,86,9,26,24,29,8,35,24,8,5,15,17,115,LOSS
MINNESOTA TIMBERWOLVES,240,52,95,26,44,12,18,9,37,39,8,3,12,21,142,WIN
MILWAUKEE BUCKS,240,42,93,15,39,12,16,10,52,26,4,5,16,11,111,WIN
ORLANDO MAGIC,240,37,98,10,40,11,14,10,36,28,10,6,9,15,95,LOSS
DENVER NUGGETS,240,45,82,11,28,16,21,8,32,23,7,7,14,22,117,WIN
PHOENIX SUNS,240,38,87,9,32,23,23,11,30,25,7,4,13,18,108,LOSS
SAN ANTONIO SPURS,240,41,81,7,24,13,18,8,33,23,7,4,14,22,102,LOSS
SACRAMENTO KINGS,240,45,86,19,35,13,20,8,31,25,6,2,10,16,122,WIN
BROOKLYN NETS,240,41,92,16,44,20,24,13,33,27,5,5,9,16,118,LOSS
TORONTO RAPTORS,240,45,95,14,35,15,21,13,35,22,6,5,7,22,119,WIN
