team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
BOSTON CELTICS,240,49,96,14,34,16,17,9,37,38,12,5,11,24,128,WIN
GOLDEN STATE WARRIORS,240,34,85,8,35,19,23,9,36,26,5,2,21,24,95,LOSS
CHICAGO BULLS,240,36,93,4,25,20,24,15,34,16,7,7,9,20,96,LOSS
INDIANA PACERS,240,38,84,11,25,18,24,11,39,19,6,9,12,22,105,WIN
PORTLAND TRAIL BLAZERS,240,42,79,9,29,18,21,5,31,25,7,4,20,29,111,LOSS
MEMPHIS GRIZZLIES,240,40,75,13,27,27,36,4,30,22,11,5,16,21,120,WIN
OKLAHOMA CITY THUNDER,240,42,94,18,46,18,31,15,30,20,4,8,12,26,120,LOSS
MINNESOTA TIMBERWOLVES,240,47,89,11,22,26,35,10,42,28,6,2,9,24,131,WIN
ORLANDO MAGIC,240,42,93,13,32,9,12,10,34,21,4,2,12,16,106,LOSS
PHILADELPHIA 76ERS,240,42,89,11,28,19,21,10,40,28,10,4,11,13,114,WIN
HOUSTON ROCKETS,240,38,85,15,34,16,18,9,34,22,11,6,9,23,107,WIN
TORONTO RAPTORS,240,37,89,9,32,12,16,16,31,16,1,5,13,15,95,LOSS
