team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
PORTLAND TRAIL BLAZERS,240,37,82,9,27,9,16,10,29,23,11,9,15,27,92,LOSS
CHARLOTTE BOBCATS,240,33,77,5,12,26,30,10,32,17,9,5,17,17,97,WIN
ATLANTA HAWKS,240,31,72,5,14,9,15,4,24,20,4,7,12,14,76,LOSS
CHICAGO BULLS,240,36,80,4,20,18,19,14,36,25,9,8,9,15,94,WIN
ORLANDO MAGIC,265,40,84,15,32,25,35,13,35,23,10,7,18,13,120,LOSS
GOLDEN STATE WARRIORS,265,46,93,21,35,10,13,8,26,35,12,3,12,23,123,WIN
UTAH JAZZ,240,37,74,10,15,17,27,8,27,25,7,8,18,21,101,LOSS
MINNESOTA TIMBERWOLVES,240,46,84,10,17,20,25,12,30,29,9,5,13,17,122,WIN
LOS ANGELES CLIPPERS,265,41,91,4,17,12,20,11,34,22,13,5,15,19,98,LOSS
NEW JERSEY NETS,265,42,88,8,22,10,16,10,35,21,5,4,17,17,102,WIN
DETROIT PISTONS,240,38,78,6,12,12,17,13,25,24,4,2,15,19,94,LOSS
OKLAHOMA CITY THUNDER,240,36,72,9,18,23,27,9,25,25,11,6,9,20,104,WIN
BOSTON CELTICS,240,33,79,3,11,17,20,8,37,24,4,5,11,16,86,LOSS
PHILADELPHIA 76ERS,240,33,80,5,13,18,25,5,39,22,6,5,6,10,89,WIN
SACRAMENTO KINGS,240,40,88,9,25,14,15,11,29,25,9,8,14,24,103,LOSS
SAN ANTONIO SPURS,240,40,81,8,18,20,25,9,33,19,10,4,14,14,108,WIN
INDIANA PACERS,240,35,78,7,15,21,27,13,21,18,9,1,14,24,98,LOSS
TORONTO RAPTORS,240,43,81,4,16,18,30,16,30,25,5,7,13,23,108,WIN
