team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
ORLANDO MAGIC,240,35,99,5,31,24,26,17,29,15,8,7,10,15,99,LOSS
ATLANTA HAWKS,240,43,84,9,30,8,15,9,43,22,5,9,18,26,103,WIN
TORONTO RAPTORS,240,38,82,15,42,17,18,10,49,27,9,12,22,25,108,WIN
CHICAGO BULLS,240,29,97,9,35,17,25,12,33,18,9,2,15,22,84,LOSS
INDIANA PACERS,240,39,87,10,28,11,13,6,30,23,7,3,17,27,99,LOSS
CLEVELAND CAVALIERS,240,40,80,11,31,19,29,12,32,23,9,7,18,20,110,WIN
PHILADELPHIA 76ERS,240,42,87,13,34,20,30,6,32,30,14,3,22,26,117,WIN
DETROIT PISTONS,240,41,76,8,19,21,36,5,30,20,11,7,23,28,111,LOSS
NEW ORLEANS PELICANS,240,46,100,18,50,13,16,9,33,27,9,2,17,30,123,LOSS
HOUSTON ROCKETS,240,43,94,13,45,27,30,9,36,27,7,4,19,22,126,WIN
MIAMI HEAT,265,46,101,16,44,23,36,8,46,33,7,3,16,30,131,WIN
MILWAUKEE BUCKS,265,41,94,17,54,27,35,5,42,22,8,4,18,32,126,LOSS
BOSTON CELTICS,240,42,93,15,41,19,29,13,33,24,14,9,12,26,118,WIN
NEW YORK KNICKS,240,31,82,7,27,26,34,16,39,15,7,4,23,26,95,LOSS
LOS ANGELES CLIPPERS,240,40,87,11,32,31,39,10,31,20,8,4,12,32,122,LOSS
PHOENIX SUNS,240,43,86,17,43,27,34,9,40,32,9,3,16,34,130,WIN
WASHINGTON WIZARDS,240,47,95,16,34,12,17,8,33,30,3,8,12,15,122,LOSS
SAN ANTONIO SPURS,240,50,108,10,28,14,17,21,32,29,6,7,9,19,124,WIN
SACRAMENTO KINGS,240,30,81,7,26,14,17,6,25,16,5,3,17,19,81,LOSS
UTAH JAZZ,240,44,78,18,37,7,12,2,41,28,6,1,21,22,113,WIN
