team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
BOSTON CELTICS,265,45,100,5,17,9,11,10,35,26,9,6,20,28,104,LOSS
CHICAGO BULLS,265,37,100,6,28,29,40,24,35,19,10,9,16,14,109,WIN
MEMPHIS GRIZZLIES,240,37,86,2,14,9,13,8,29,20,6,8,12,20,85,LOSS
DENVER NUGGETS,240,41,79,7,15,25,31,8,40,21,6,8,13,14,114,WIN
MIAMI HEAT,240,30,68,4,17,15,25,8,25,20,6,3,21,18,79,LOSS
HOUSTON ROCKETS,240,41,83,13,31,20,28,17,31,21,13,1,16,18,115,WIN
PHILADELPHIA 76ERS,240,32,79,9,25,18,26,15,30,17,7,1,21,19,91,LOSS
LOS ANGELES CLIPPERS,240,46,85,15,37,20,26,9,34,33,13,3,8,19,127,WIN
UTAH JAZZ,240,38,75,11,20,14,21,11,36,23,6,10,12,16,101,WIN
MINNESOTA TIMBERWOLVES,240,34,86,6,19,15,18,14,23,17,8,5,8,15,89,LOSS
CHARLOTTE HORNETS,240,35,78,4,16,24,32,16,37,16,4,4,14,15,98,WIN
ORLANDO MAGIC,240,33,87,4,19,20,21,12,32,18,9,3,7,24,90,LOSS
ATLANTA HAWKS,240,43,84,6,17,23,31,10,36,17,9,5,14,15,115,WIN
PORTLAND TRAIL BLAZERS,240,42,93,13,33,10,12,11,33,24,6,7,18,23,107,LOSS
WASHINGTON WIZARDS,240,40,82,4,14,8,13,9,22,23,6,6,6,18,92,LOSS
SAN ANTONIO SPURS,240,43,78,4,16,11,18,9,29,27,4,5,10,16,101,WIN
