team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
INDIANA PACERS,240,37,90,3,10,10,12,10,32,16,2,1,6,12,87,LOSS
ATLANTA HAWKS,240,42,88,7,17,10,11,10,42,24,4,3,8,14,101,WIN
MEMPHIS GRIZZLIES,240,33,78,7,16,19,24,13,26,21,6,4,14,17,92,LOSS
BOSTON CELTICS,240,38,76,7,22,19,23,12,29,26,8,7,13,23,102,WIN
HOUSTON ROCKETS,240,36,71,7,20,12,14,5,32,20,5,4,17,21,91,WIN
CHARLOTTE BOBCATS,240,34,80,5,15,13,20,11,27,19,10,3,13,21,86,LOSS
DALLAS MAVERICKS,240,44,103,9,27,13,16,17,33,27,4,5,10,25,110,LOSS
GOLDEN STATE WARRIORS,240,45,98,5,16,24,31,19,40,23,6,8,10,16,119,WIN
NEW ORLEANS HORNETS,240,34,73,5,15,22,25,14,32,14,8,4,16,13,95,WIN
MILWAUKEE BUCKS,240,35,80,10,24,6,7,9,21,23,2,0,13,22,86,LOSS
NEW YORK KNICKS,240,34,87,6,23,28,37,15,35,18,15,2,12,22,102,WIN
MINNESOTA TIMBERWOLVES,240,34,80,6,23,20,25,7,34,15,4,10,17,29,94,LOSS
CHICAGO BULLS,240,40,88,9,20,12,16,12,29,22,8,2,14,14,101,LOSS
PHILADELPHIA 76ERS,240,46,86,1,3,11,14,12,32,27,9,6,12,19,104,WIN
NEW JERSEY NETS,240,36,78,8,14,20,23,8,24,18,5,3,10,29,100,LOSS
PORTLAND TRAIL BLAZERS,240,32,71,6,12,39,45,13,24,18,5,10,9,21,109,WIN
CLEVELAND CAVALIERS,265,43,86,10,28,30,41,12,28,18,9,5,11,23,126,WIN
SACRAMENTO KINGS,265,42,87,14,34,25,30,13,33,18,4,2,15,30,123,LOSS
DETROIT PISTONS,265,42,85,6,11,9,12,7,37,27,3,6,18,21,99,WIN
TORONTO RAPTORS,265,39,96,2,8,15,20,13,33,21,8,2,10,19,95,LOSS
ORLANDO MAGIC,240,41,80,12,34,18,27,17,32,24,4,7,14,19,112,WIN
WASHINGTON WIZARDS,240,39,80,6,10,19,22,7,25,21,6,3,10,21,103,LOSS
