team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
INDIANA PACERS,240,32,80,8,14,15,18,15,33,17,8,1,11,23,87,WIN
BOSTON CELTICS,240,26,66,5,14,17,24,7,29,16,4,8,12,15,74,LOSS
ATLANTA HAWKS,265,42,95,7,20,11,16,16,30,29,8,4,14,18,102,WIN
CHARLOTTE BOBCATS,265,40,87,7,18,9,13,13,30,23,5,9,14,20,96,LOSS
GOLDEN STATE WARRIORS,240,38,77,4,14,10,19,10,24,19,9,1,18,28,90,LOSS
LOS ANGELES LAKERS,240,37,77,3,11,20,29,15,32,27,7,4,19,18,97,WIN
CLEVELAND CAVALIERS,240,37,80,8,17,16,22,11,34,20,11,7,14,25,98,WIN
MINNESOTA TIMBERWOLVES,240,31,79,4,20,21,31,12,31,15,8,4,16,19,87,LOSS
DENVER NUGGETS,240,37,79,5,21,17,22,8,29,24,8,6,12,13,96,WIN
NEW ORLEANS HORNETS,240,36,77,8,17,8,10,8,28,19,7,9,17,23,88,LOSS
HOUSTON ROCKETS,240,36,78,3,13,19,27,11,29,19,6,6,12,22,94,LOSS
OKLAHOMA CITY THUNDER,240,42,80,6,14,19,25,8,31,20,7,4,11,18,109,WIN
CHICAGO BULLS,240,38,86,8,14,13,17,14,32,27,10,4,12,18,97,WIN
ORLANDO MAGIC,240,30,75,7,20,16,21,9,28,15,5,3,17,16,83,LOSS
DETROIT PISTONS,240,31,86,0,10,11,14,14,28,18,9,3,14,17,73,LOSS
PHILADELPHIA 76ERS,240,39,85,5,18,13,16,13,36,23,9,8,12,12,96,WIN
PORTLAND TRAIL BLAZERS,240,25,77,2,19,25,35,12,26,16,7,6,17,22,77,LOSS
PHOENIX SUNS,240,37,79,7,20,21,25,12,35,20,9,7,14,28,102,WIN
NEW JERSEY NETS,240,31,80,15,31,20,27,13,31,21,6,0,10,19,97,WIN
TORONTO RAPTORS,240,33,73,6,17,13,19,9,30,19,7,10,13,26,85,LOSS
MEMPHIS GRIZZLIES,240,33,80,4,17,15,21,12,29,16,9,10,19,25,85,LOSS
UTAH JAZZ,240,36,71,2,8,20,30,8,30,17,10,10,14,19,94,WIN
NEW YORK KNICKS,240,39,89,6,18,15,21,15,34,22,14,3,19,18,99,WIN
WASHINGTON WIZARDS,240,41,85,6,14,8,13,10,34,18,11,12,23,26,96,LOSS
