team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
DETROIT PISTONS,240,35,74,4,12,24,29,11,33,16,5,2,11,23,98,WIN
BOSTON CELTICS,240,34,77,1,6,19,32,8,25,16,7,7,7,20,88,LOSS
INDIANA PACERS,240,32,87,5,16,18,27,18,26,9,4,6,6,22,87,LOSS
CLEVELAND CAVALIERS,240,36,77,10,27,16,23,11,35,24,5,4,11,25,98,WIN
DENVER NUGGETS,240,30,84,6,27,18,31,19,30,15,9,3,14,21,84,LOSS
DALLAS MAVERICKS,240,37,80,10,26,18,22,13,32,28,9,5,12,23,102,WIN
PORTLAND TRAIL BLAZERS,240,34,84,10,22,15,17,13,28,23,7,5,14,17,93,WIN
GOLDEN STATE WARRIORS,240,36,76,7,19,12,16,9,30,24,8,7,13,17,91,LOSS
OKLAHOMA CITY THUNDER,240,36,83,7,23,16,18,11,34,17,7,7,21,20,95,LOSS
HOUSTON ROCKETS,240,37,87,8,18,14,18,11,30,20,13,3,13,19,96,WIN
WASHINGTON WIZARDS,240,30,76,5,22,19,28,10,26,16,5,4,14,28,84,LOSS
LOS ANGELES CLIPPERS,240,35,83,11,21,21,28,19,32,21,6,4,13,22,102,WIN
NEW ORLEANS HORNETS,240,36,80,7,15,13,17,15,33,20,8,3,17,20,92,WIN
MILWAUKEE BUCKS,240,33,86,7,18,16,18,16,24,18,9,10,13,18,89,LOSS
CHARLOTTE BOBCATS,240,38,85,7,18,7,15,14,27,17,8,4,15,20,90,LOSS
MINNESOTA TIMBERWOLVES,240,43,85,4,16,12,16,11,35,26,9,6,13,15,102,WIN
MEMPHIS GRIZZLIES,240,41,88,6,15,17,20,19,22,23,12,4,11,18,105,WIN
NEW JERSEY NETS,240,37,72,11,27,15,15,10,25,28,7,8,19,16,100,LOSS
SACRAMENTO KINGS,240,33,87,4,18,15,20,8,27,15,10,5,9,19,85,LOSS
NEW YORK KNICKS,240,39,77,7,24,15,17,7,41,25,6,4,18,16,100,WIN
PHILADELPHIA 76ERS,240,36,85,6,18,9,12,11,28,27,9,2,14,18,87,LOSS
ORLANDO MAGIC,240,40,75,15,25,8,13,5,34,27,6,2,15,14,103,WIN
ATLANTA HAWKS,240,38,80,10,21,15,18,6,27,22,15,5,14,21,101,WIN
PHOENIX SUNS,240,37,69,6,17,19,27,5,33,23,9,6,20,17,99,LOSS
SAN ANTONIO SPURS,240,41,76,8,19,23,25,5,32,23,4,2,16,11,113,WIN
TORONTO RAPTORS,240,47,86,3,11,9,14,6,29,29,7,3,15,26,106,LOSS
