team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
PHILADELPHIA 76ERS,240,40,86,5,19,18,23,9,30,21,6,4,16,19,103,LOSS
ATLANTA HAWKS,240,39,81,10,23,25,31,6,37,25,6,5,15,23,113,WIN
PORTLAND TRAIL BLAZERS,240,40,82,9,26,20,22,8,39,21,9,2,18,20,109,WIN
BOSTON CELTICS,240,37,81,7,18,15,19,4,30,17,8,4,15,21,96,LOSS
CHARLOTTE BOBCATS,240,32,80,8,20,14,20,12,35,23,8,8,16,13,86,WIN
CLEVELAND CAVALIERS,240,32,79,4,15,12,17,10,33,19,10,6,15,17,80,LOSS
MINNESOTA TIMBERWOLVES,240,46,94,6,22,15,19,11,31,22,10,2,16,22,113,LOSS
DENVER NUGGETS,240,47,97,7,20,16,21,14,32,28,7,9,15,17,117,WIN
MILWAUKEE BUCKS,240,30,88,8,16,9,11,17,23,14,3,10,15,24,77,LOSS
INDIANA PACERS,240,40,79,5,16,19,21,9,35,14,5,11,13,20,104,WIN
MEMPHIS GRIZZLIES,240,37,85,1,13,14,14,10,41,27,7,5,9,13,89,WIN
LOS ANGELES LAKERS,240,35,80,10,24,6,11,4,36,25,6,8,11,17,86,LOSS
DALLAS MAVERICKS,240,37,74,12,28,18,21,6,28,22,11,6,24,20,104,LOSS
MIAMI HEAT,240,40,74,5,13,25,30,4,30,17,19,5,16,15,110,WIN
BROOKLYN NETS,265,38,87,2,12,22,29,14,35,14,8,4,12,25,100,WIN
PHOENIX SUNS,265,34,79,10,28,20,25,9,33,17,8,4,16,23,98,LOSS
DETROIT PISTONS,240,38,85,6,23,15,24,13,33,26,10,6,12,20,97,WIN
SACRAMENTO KINGS,240,34,80,10,25,12,17,11,32,22,4,5,17,19,90,LOSS
CHICAGO BULLS,240,36,80,7,16,17,19,11,37,21,6,5,15,21,96,WIN
TORONTO RAPTORS,240,29,82,5,21,17,22,11,32,19,8,6,16,21,80,LOSS
SAN ANTONIO SPURS,240,35,76,4,15,17,22,7,36,19,8,5,17,15,91,WIN
UTAH JAZZ,240,35,91,5,16,7,11,16,34,16,9,4,18,23,82,LOSS
