team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
DALLAS MAVERICKS,265,41,93,16,41,16,20,8,38,29,5,8,12,19,114,LOSS
DENVER NUGGETS,265,44,107,9,26,19,25,17,41,25,8,5,11,25,116,WIN
PORTLAND TRAIL BLAZERS,240,35,78,11,31,22,23,3,28,18,8,0,13,23,103,LOSS
DETROIT PISTONS,240,44,84,12,22,23,28,10,35,22,7,1,12,23,123,WIN
GOLDEN STATE WARRIORS,240,37,92,4,30,17,21,17,32,32,5,3,20,20,95,LOSS
LOS ANGELES LAKERS,240,41,87,9,25,21,22,9,32,23,12,6,11,24,112,WIN
PHOENIX SUNS,240,37,71,12,28,23,30,10,37,24,3,3,15,23,109,WIN
MEMPHIS GRIZZLIES,240,32,80,10,22,26,33,12,26,17,6,3,10,27,100,LOSS
PHILADELPHIA 76ERS,240,37,85,11,31,13,22,12,28,20,5,7,11,21,98,LOSS
MIAMI HEAT,240,36,81,8,14,23,30,13,38,16,7,10,12,18,103,WIN
OKLAHOMA CITY THUNDER,240,32,76,7,25,33,43,14,41,27,5,8,21,23,104,WIN
MILWAUKEE BUCKS,240,34,90,3,19,25,30,14,29,22,17,6,10,24,96,LOSS
HOUSTON ROCKETS,240,38,78,13,29,24,37,8,29,27,9,4,10,21,113,WIN
TORONTO RAPTORS,240,37,77,12,33,21,27,7,35,27,8,6,15,24,107,LOSS
