team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
BOSTON CELTICS,240,47,92,6,22,10,14,8,39,25,7,4,9,21,110,WIN
BROOKLYN NETS,240,32,89,1,17,26,30,16,32,15,7,5,11,13,91,LOSS
CHARLOTTE HORNETS,240,28,81,8,20,22,28,11,40,11,2,8,10,25,86,LOSS
CHICAGO BULLS,240,37,82,3,16,21,29,6,40,21,5,7,6,20,98,WIN
WASHINGTON WIZARDS,240,27,81,3,11,19,26,5,33,15,5,2,11,15,76,LOSS
GOLDEN STATE WARRIORS,240,39,95,13,33,16,21,19,43,23,9,6,11,14,107,WIN
HOUSTON ROCKETS,240,31,65,13,24,35,37,4,31,16,11,5,19,25,110,WIN
INDIANA PACERS,240,40,90,8,24,12,19,16,24,21,7,5,18,23,100,LOSS
MEMPHIS GRIZZLIES,240,41,79,7,12,14,19,9,30,22,4,2,10,19,103,WIN
NEW YORK KNICKS,240,32,76,4,18,14,17,8,29,22,4,6,17,18,82,LOSS
MINNESOTA TIMBERWOLVES,265,37,78,12,19,20,25,11,26,19,10,4,19,23,106,WIN
UTAH JAZZ,265,38,87,9,28,19,31,21,25,21,11,11,17,20,104,LOSS
