team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
NEW ORLEANS PELICANS,240,49,87,16,38,11,19,9,36,38,12,7,21,20,125,WIN
CHICAGO BULLS,240,46,93,13,29,14,23,11,29,25,11,1,15,16,119,LOSS
HOUSTON ROCKETS,240,43,85,19,42,16,18,6,31,20,8,4,16,22,121,WIN
LOS ANGELES LAKERS,240,45,91,9,31,12,16,6,32,33,10,4,15,18,111,LOSS
PHILADELPHIA 76ERS,240,37,99,19,45,8,14,11,39,24,7,4,11,14,101,LOSS
MILWAUKEE BUCKS,240,44,94,12,37,12,18,9,51,19,3,8,14,18,112,WIN
ORLANDO MAGIC,240,34,75,9,31,26,30,7,32,22,8,9,20,20,103,LOSS
NEW YORK KNICKS,240,43,92,6,20,13,19,10,29,27,12,5,13,23,105,WIN
SAN ANTONIO SPURS,240,41,92,10,28,25,28,8,31,25,9,3,4,10,117,LOSS
PORTLAND TRAIL BLAZERS,240,49,92,18,37,9,12,9,41,28,2,6,12,19,125,WIN
