team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
CLEVELAND CAVALIERS,240,36,91,7,31,9,19,18,27,18,8,2,18,11,88,LOSS
BOSTON CELTICS,240,45,78,15,27,5,8,5,34,22,8,9,18,19,110,WIN
TORONTO RAPTORS,240,34,90,7,29,18,26,14,40,19,8,9,15,12,93,WIN
CHICAGO BULLS,240,35,89,12,46,10,14,9,36,30,6,4,14,20,92,LOSS
MEMPHIS GRIZZLIES,240,41,82,15,40,13,17,1,41,29,13,6,18,20,110,WIN
GOLDEN STATE WARRIORS,240,35,93,11,27,21,25,10,36,23,10,6,15,21,102,LOSS
SACRAMENTO KINGS,240,40,88,20,45,19,22,9,28,24,14,5,9,17,119,WIN
HOUSTON ROCKETS,240,41,84,17,50,19,23,11,40,25,4,6,19,20,118,LOSS
LOS ANGELES CLIPPERS,240,40,97,10,32,20,27,11,45,19,7,7,10,16,110,WIN
INDIANA PACERS,240,34,97,10,35,21,28,14,42,16,7,3,13,21,99,LOSS
ORLANDO MAGIC,240,35,92,10,31,21,26,9,35,24,8,10,12,18,101,LOSS
MILWAUKEE BUCKS,240,43,92,16,41,8,15,10,44,30,7,4,14,19,110,WIN
DETROIT PISTONS,240,36,85,11,35,22,27,10,36,15,6,3,18,20,105,WIN
NEW ORLEANS PELICANS,240,40,91,8,38,15,22,10,35,24,6,1,12,22,103,LOSS
MINNESOTA TIMBERWOLVES,240,40,85,6,22,23,29,11,34,14,6,7,16,23,109,LOSS
PHOENIX SUNS,240,47,95,16,40,15,19,12,30,31,5,5,9,23,125,WIN
OKLAHOMA CITY THUNDER,240,40,85,8,28,16,19,2,44,21,9,7,10,20,104,WIN
UTAH JAZZ,240,36,89,8,31,10,12,7,41,19,7,0,14,16,90,LOSS
