team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
ATLANTA HAWKS,240,39,93,16,45,12,15,6,36,26,6,5,14,24,106,LOSS
BOSTON CELTICS,240,41,93,6,25,21,29,12,42,23,9,7,12,16,109,WIN
PHILADELPHIA 76ERS,240,42,92,6,27,18,25,10,34,32,7,6,11,22,108,LOSS
HOUSTON ROCKETS,240,41,86,12,32,24,32,8,38,22,6,3,11,24,118,WIN
NEW ORLEANS PELICANS,240,48,102,11,37,6,7,9,31,24,4,10,11,20,113,LOSS
LOS ANGELES LAKERS,240,43,86,14,29,23,28,8,39,29,9,4,12,14,123,WIN
MIAMI HEAT,240,30,80,7,37,18,23,10,39,16,7,2,18,20,85,LOSS
ORLANDO MAGIC,240,33,81,13,35,26,29,7,37,25,11,4,10,17,105,WIN
NEW YORK KNICKS,240,41,92,10,37,20,30,13,39,19,7,7,15,26,112,LOSS
PHOENIX SUNS,240,42,90,10,28,26,33,9,39,28,7,3,10,25,120,WIN
PORTLAND TRAIL BLAZERS,240,45,88,6,25,26,33,11,30,16,6,7,7,21,122,WIN
WASHINGTON WIZARDS,240,38,90,11,33,16,25,14,27,19,5,4,12,28,103,LOSS
